header0,header1,header2,header3,header4,header5,header6,header7,header8,header9
0.2414131828628165,0.1983214485852793,0.2079355598054504,0.2318217361486947,0.2492197370411464,0.2527497093296178,0.2417796523362889,0.2456803893437271,0.208519625979616,0.242095407388337
-0.3197362305759684,-0.3311265657661055,-0.3238759825680473,-0.3334657344478646,-0.3450959722849015,-0.3681100790544894,-0.3620221424417756,-0.2944066647357702,-0.2660568514265058,-0.3252808892900364
0.8383498938616876,0.8220395433878946,0.8379766616501696,0.8318840886933248,0.8328643433083316,0.8401835565816917,0.8365879403157259,0.8368802249079215,0.8230267810224858,0.8018871876873417
0.3899883339572525,0.3907563767171578,0.3917600152229163,0.3971330153220187,0.400816107685543,0.4152644142774917,0.4126896713857246,0.3732040851761886,0.3491185206221059,0.390613693297323
0.2150507054401809,0.1931411237621889,0.1953988279311185,0.2109724305649774,0.2210699987708546,0.2178888299598465,0.2164527287241937,0.2204746606771699,0.202297428108813,0.2177392803842419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2414131828628165,0.1983214485852793,0.2079355598054504,0.2318217361486947,0.2492197370411464,0.2527497093296178,0.2417796523362889,0.2456803893437271,0.208519625979616,0.242095407388337
-0.3197362305759684,-0.3311265657661055,-0.3238759825680473,-0.3334657344478646,-0.3450959722849015,-0.3681100790544894,-0.3620221424417756,-0.2944066647357702,-0.2660568514265058,-0.3252808892900364
0.8383498938616876,0.8220395433878946,0.8379766616501696,0.8318840886933248,0.8328643433083316,0.8401835565816917,0.8365879403157259,0.8368802249079215,0.8230267810224858,0.8018871876873417
0.3899883339572525,0.3907563767171578,0.3917600152229163,0.3971330153220187,0.400816107685543,0.4152644142774917,0.4126896713857246,0.3732040851761886,0.3491185206221059,0.390613693297323
0.2150507054401809,0.1931411237621889,0.1953988279311185,0.2109724305649774,0.2210699987708546,0.2178888299598465,0.2164527287241937,0.2204746606771699,0.202297428108813,0.2177392803842419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2414131828628165,0.1983214485852793,0.2079355598054504,0.2318217361486947,0.2492197370411464,0.2527497093296178,0.2417796523362889,0.2456803893437271,0.208519625979616,0.242095407388337
-0.3197362305759684,-0.3311265657661055,-0.3238759825680473,-0.3334657344478646,-0.3450959722849015,-0.3681100790544894,-0.3620221424417756,-0.2944066647357702,-0.2660568514265058,-0.3252808892900364
0.8383498938616876,0.8220395433878946,0.8379766616501696,0.8318840886933248,0.8328643433083316,0.8401835565816917,0.8365879403157259,0.8368802249079215,0.8230267810224858,0.8018871876873417
0.3899883339572525,0.3907563767171578,0.3917600152229163,0.3971330153220187,0.400816107685543,0.4152644142774917,0.4126896713857246,0.3732040851761886,0.3491185206221059,0.390613693297323
0.2150507054401809,0.1931411237621889,0.1953988279311185,0.2109724305649774,0.2210699987708546,0.2178888299598465,0.2164527287241937,0.2204746606771699,0.202297428108813,0.2177392803842419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2625494100404,-0.2880388140186171,-0.2429945091064217,-0.3256239127523569,-0.3374811886780118,-0.3080239590101886,-0.3180367213401269,-0.2936831590575628,-0.3183771577013118,-0.2919714492197544
-0.161106659010438,-0.1644289823053555,-0.1536518708926354,-0.1688284230189789,-0.1702318422772003,-0.170932895177025,-0.1796291556369824,-0.1781526177117082,-0.1714591430187992,-0.1803734432148077
