header0,header1,header2,header3,header4,header5,header6,header7,header8,header9,header10,header11,header12,header13,header14,header15,header16,header17,header18,header19,header20,header21,header22,header23,header24,header25,header26,header27,header28,header29
0.5254108005600503,0.5235774501549258,0.5353221781238611,0.5224319215805282,0.5551905706242418,0.5276112883940597,0.5565385013291637,0.5737246429616663,0.49188875904064594,0.532797403644555,0.6222260975598357,0.6053632278270555,0.6723590701505892,0.5349378950770326,0.5800556964016595,0.5908004315296145,0.49368133017606053,0.5163558785945774,0.5187920850054614,0.6037946585049506,0.6084769219217803,0.597198776448031,0.7012463263592393,0.5215084865741982,0.5260315038255509,0.5401928459690233,0.5550889183313141,0.4697821305842228,0.3933685565185371,0.4282407752366302
0.3738770070637237,0.38118010819195325,0.38085943298787717,0.4080133425780374,0.42377518304356737,0.40315194484500416,0.40420451543048963,0.48482885282559807,0.47770265325120836,0.5170565489178794,0.5036973780566659,0.4492111891416361,0.4792496437911513,0.4814173233025947,0.5321509995409693,0.5604339608983178,0.5386038725628182,0.5854925582870693,0.6149557451035625,0.5924289579309615,0.5862536807290495,0.6018418708634833,0.5806098732969975,0.5785349587825017,0.5862306330595521,0.627295162713675,0.6270584683917193,0.6243898329263701,0.6200389173508325,0.6251475344249905
0.9244153486816095,0.9208829804840426,0.9246632295804268,0.9244800214652644,0.9159515728683683,0.9210256166035626,0.9042930704841976,0.8918870558166427,0.8983938350950196,0.8778222016244058,0.873087306935479,0.8823378017944544,0.9184994167866785,0.9085977524995836,0.9074253744008284,0.9013204226769442,0.9320476169563217,0.9291445449169233,0.9224026313986402,0.9330823220128368,0.9373610619475026,0.9215001376363753,0.9226830864134349,0.9238945641255235,0.9412393910984227,0.9216955652209889,0.9418790511739598,0.926547008095681,0.9414925952255884,0.9394455356641567
0.6361444242107807,0.6352447831052329,0.6342605935816678,0.6151479002593817,0.6085128274130807,0.6176664994418457,0.6170375620341899,0.5613088362174717,0.5564489574984871,0.5315109150187823,0.5345287650544933,0.563516732023204,0.5453393258258504,0.5470808918339085,0.514805956168185,0.4939583026655109,0.49776731437107796,0.46579927842021196,0.4411819446943304,0.4456780860007524,0.4515081923976513,0.4393910971992782,0.44916629524526086,0.45130914119192883,0.4458757912298206,0.4195096930764324,0.41564655266414785,0.4143601567739087,0.41370527949971925,0.40684802253880503
0.5458793812151179,0.5478930850302282,0.5472810234351189,0.5449574101738075,0.5614264102767741,0.5470473040930217,0.5604604278441758,0.5924688646261523,0.5427855915286037,0.5561536584196171,0.6107147768519383,0.6073009048702884,0.6570500304345376,0.5920643413212815,0.6022994161986852,0.612920914735618,0.5552110677059389,0.562372346894551,0.5594872879224394,0.6120181720439232,0.6161842129574339,0.6161445843169341,0.7027234571877385,0.5923076582668091,0.5900631434283946,0.5949171512153122,0.5990221313978694,0.5469080624425019,0.4853758957171007,0.49600656251578745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5295040231155542,0.5391022989689953,0.5418711676373247,0.5296541679156832,0.5311022584177506,0.5238457749251384,0.5398397868433024,0.5319927414043486,0.5368547410282768,0.4950968761410893,0.5008341993965216,0.46874651418017177,0.46378165962103024,0.3967902482842822,0.4168291765974413,0.4290049000100436,0.38207908557483217,0.40002009595797894,0.41885888819354977,0.33651327545685683,0.4484798364529391,0.4334366252934482,0.4368004056050352,0.5167124517849118,0.43108867625834957,0.3981729586532058,0.5374935300841738,0.5216251182478264,0.5229539100107587,0.5244220394990067
0.36679027865219227,0.3641361303045316,0.36829803875943806,0.3643090323042678,0.3681502850632149,0.36697510596372057,0.36949600450982717,0.37078338644506564,0.3669336592138752,0.3203623032467524,0.31920032177842705,0.28259074682764307,0.26584177068228065,0.26986353906878374,0.23484381633149873,0.2730171806517536,0.24321958413664116,0.21413898114268648,0.2584753684462123,0.24463691592916828,0.2522653824029121,0.2043328220313147,0.18931259589097757,0.20331668948668943,0.20406652531262118,0.16810591829943258,0.17712427410765627,0.14730739420926178,0.19792327263522738,0.24186886085807296
0.9285634985110963,0.9286311616893691,0.9287775331539918,0.9288089325011842,0.9295669262908532,0.9274863859718336,0.9382633740045905,0.9323812836803582,0.9275643682522967,0.8897814301507014,0.9166383393999396,0.8964133268880307,0.8811694717285224,0.8659960464734245,0.863377784058204,0.8517075400973458,0.8786900776985678,0.890748378731891,0.8834213839139532,0.8444113683441499,0.8494356810835106,0.8486580024814506,0.8448891991815777,0.8465691914703685,0.8455225566134176,0.8410392396680986,0.831142842386674,0.8268944938651019,0.827113446158983,0.8420953003792563
0.6434344821478346,0.6431580965170469,0.644191020059056,0.6443019089952813,0.6453252769283075,0.6452054099338018,0.6453808509094032,0.6451062634193021,0.6451185023296471,0.67782307102804,0.6814954490655174,0.7147742149718946,0.7304941063260222,0.7350302946973291,0.7539715256083134,0.7372824543935405,0.7584575976463469,0.7783268964981436,0.7570883730788314,0.7634462045502871,0.7615473892823458,0.7887771785058092,0.8014871167885202,0.7983250087232918,0.800076652518578,0.8230987142685793,0.8247020280290268,0.8431533575132076,0.8143388767126276,0.7872828377413218
0.5457482212865601,0.5460644030832257,0.5457097285845396,0.545250494246294,0.54649307578488,0.546077566308713,0.546023131815456,0.5461142889857424,0.5455294621970335,0.5147003709770497,0.513881857316049,0.48308191910248854,0.4769965889974744,0.4299314384142394,0.4299016779028031,0.43896365673046034,0.4016132888995834,0.40569803753330247,0.41393987954616046,0.35689363054853196,0.4235725409451448,0.41950756087112084,0.41986866010123663,0.4725653414424339,0.42241633861552985,0.4028484900976529,0.4815095164511241,0.47749158361108024,0.48359033501765203,0.4894719875848278
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5549375717500211,0.5517139145065569,0.5502453510130735,0.5540718966404655,0.5565826431061032,0.5526387548631734,0.5492902542914658,0.5608234226194071,0.5535767752010059,0.5487513920132367,0.548827154171622,0.5475112310083717,0.5487157842948016,0.5505794082873473,0.5544246905407647,0.5482813946546339,0.5576180115071625,0.5484552268405106,0.5528865663414837,0.5504046998242331,0.549821628257139,0.6727342931659017,0.7217911697531759,0.5357747656724443,0.5407745762532704,0.5827354348614521,0.6807778127749802,0.667467084381596,0.7037868800288944,0.6771821551773016
0.39936594999734437,0.3976814600076864,0.3935700666507139,0.3918762470992835,0.39380284998541604,0.39075075673389603,0.39138311780183266,0.3957779188368952,0.3977870036014543,0.39904054212413564,0.38991242272632054,0.3948901824743673,0.39182939016340945,0.39258745997527483,0.3948249270433888,0.3939780656478032,0.39182621736329515,0.38631539598305836,0.393004385886606,0.3948285368253191,0.3940047761613085,0.42226490209747025,0.41381744430410805,0.4010862724959175,0.37973421183450135,0.4180779670696996,0.4307625784653913,0.38177028880977215,0.40043489491573653,0.35921676771392563
0.9234214429559134,0.9219965692172187,0.9234565674629408,0.9218864575095692,0.9209167540171527,0.9230450398668328,0.9232513730213553,0.9224987216592643,0.923873584510967,0.9230871033930879,0.9223598671259626,0.9248032696788971,0.9257670420861848,0.9243531741404336,0.9255522637150366,0.9229011749966088,0.9213490363371046,0.9225104958288085,0.9220525213746074,0.9206948659216891,0.9219893971590645,0.9043794057027604,0.8953493330755108,0.9190269826940469,0.9227012683386397,0.9221583161583644,0.9003370961851775,0.8999578815547812,0.9132576412469956,0.9235041587377208
0.6539087343065938,0.6541693149609225,0.6534464403091725,0.6531292019176249,0.6531082189508742,0.6541316308091671,0.6533300420796601,0.6522337270570613,0.6523833285287078,0.6517026349111588,0.6524894658159412,0.6521632421783423,0.6520061920463344,0.6517938887207838,0.6514549634933648,0.650988117241041,0.6512142285407023,0.6529976891369802,0.6514418860097483,0.6505353462414198,0.6510124726034119,0.6270096315278164,0.6294127759422519,0.6340480751554177,0.646842123668335,0.6320856662175535,0.6133013076078009,0.639103885188234,0.6334175106494014,0.6569339850841934
0.5428264435909964,0.5416097730623184,0.5423084677575654,0.5430380383777731,0.5433926076440069,0.5416475107151839,0.5415788655087388,0.5448220223569276,0.5439657888762186,0.5444129902915054,0.5435351773444382,0.5427126155567067,0.5430528567221524,0.543022340152137,0.54359813511957,0.5426627897149181,0.5443329416220867,0.543821577515882,0.5437344262026962,0.5445283457525506,0.5441308477022733,0.6263338663379201,0.6765450389162834,0.5748493901700816,0.5626876546141477,0.5813701669478555,0.6624134474098385,0.6521565366723795,0.6747569640781153,0.6611198234422129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5311320494326838,0.529865564288041,0.53119025160146,0.5300319736065957,0.5336057939380673,0.525407788012598,0.5371750015861169,0.5222925135876981,0.5324203262902063,0.5300396355212459,0.529191031973185,0.5334989562298087,0.533060293360314,0.5365274519967613,0.6838146149199129,0.6880487093747952,0.6690673429748666,0.6341799354513245,0.7512520734152344,0.7395696555090745,0.7306218398356558,0.7489262242022878,0.7314436666384788,0.712481512203643,0.7250872948486184,0.5781382034037209,0.7139423049367188,0.7137785898951103,0.6866759521926066,0.8080022122307755
