header0,header1,header2,header3,header4,header5,header6,header7,header8,header9
-0.0164203964768868,-0.0475731579512644,-0.1208798511690893,-0.1450181278982821,-0.1839914412545813,-0.2031174281308402,-0.2253120517655136,-0.2122694189029959,-0.1199601344529576,-0.1991893934210704
-0.2262284935191484,-0.203239207748732,-0.2297475689790273,-0.2180387649897056,-0.214362181149512,-0.23627997099165,-0.2239840229552144,-0.2313327450835113,-0.1816998174629368,-0.1706747304042084
0.8466390135179982,0.8497455633739517,0.8454561959271876,0.851163993912254,0.8600453091631739,0.8430830562402718,0.846275699312826,0.8662678651959701,0.8463468291488374,0.8531995514544963
0.2444037762309217,0.2264204886980969,0.2373188500288225,0.2356588120192917,0.2392662304825201,0.2450911844772505,0.2399167031728004,0.2515408693891496,0.2153066293714431,0.2129278464148254
0.041381848179695,0.025475847291648,-0.0124892875081819,-0.0296724327340576,-0.050260342791232,-0.0639050695658054,-0.0804012649565524,-0.1111637455677397,-0.0672678456822757,-0.0996243876069813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0164203964768868,-0.0475731579512644,-0.1208798511690893,-0.1450181278982821,-0.1839914412545813,-0.2031174281308402,-0.2253120517655136,-0.2122694189029959,-0.1199601344529576,-0.1991893934210704
-0.2262284935191484,-0.203239207748732,-0.2297475689790273,-0.2180387649897056,-0.214362181149512,-0.23627997099165,-0.2239840229552144,-0.2313327450835113,-0.1816998174629368,-0.1706747304042084
0.8466390135179982,0.8497455633739517,0.8454561959271876,0.851163993912254,0.8600453091631739,0.8430830562402718,0.846275699312826,0.8662678651959701,0.8463468291488374,0.8531995514544963
0.2444037762309217,0.2264204886980969,0.2373188500288225,0.2356588120192917,0.2392662304825201,0.2450911844772505,0.2399167031728004,0.2515408693891496,0.2153066293714431,0.2129278464148254
0.041381848179695,0.025475847291648,-0.0124892875081819,-0.0296724327340576,-0.050260342791232,-0.0639050695658054,-0.0804012649565524,-0.1111637455677397,-0.0672678456822757,-0.0996243876069813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0164203964768868,-0.0475731579512644,-0.1208798511690893,-0.1450181278982821,-0.1839914412545813,-0.2031174281308402,-0.2253120517655136,-0.2122694189029959,-0.1199601344529576,-0.1991893934210704
-0.2262284935191484,-0.203239207748732,-0.2297475689790273,-0.2180387649897056,-0.214362181149512,-0.23627997099165,-0.2239840229552144,-0.2313327450835113,-0.1816998174629368,-0.1706747304042084
0.8466390135179982,0.8497455633739517,0.8454561959271876,0.851163993912254,0.8600453091631739,0.8430830562402718,0.846275699312826,0.8662678651959701,0.8463468291488374,0.8531995514544963
0.2444037762309217,0.2264204886980969,0.2373188500288225,0.2356588120192917,0.2392662304825201,0.2450911844772505,0.2399167031728004,0.2515408693891496,0.2153066293714431,0.2129278464148254
0.041381848179695,0.025475847291648,-0.0124892875081819,-0.0296724327340576,-0.050260342791232,-0.0639050695658054,-0.0804012649565524,-0.1111637455677397,-0.0672678456822757,-0.0996243876069813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0375792799842913,0.0289385215407436,0.0653720441079852,0.0576433409135697,0.0595719737648914,0.0609123838517653,0.0685676869967832,0.0720000487412251,0.0767133107433946,0.0709059902998097
-0.1361759741203756,-0.1293481498757266,-0.1862535446542236,-0.1495557928013489,-0.1423258958741684,-0.1432536803502107,-0.1586379069756999,-0.1653149269514963,-0.172120438537997,-0.1615366398810926
0.8558019126296714,0.8514994330765884,0.8380744222947083,0.8468772795240389,0.847883058420082,0.8413018321676857,0.8446579544917281,0.8457271077534907,0.839205332501668,0.8364975749904111
0.1838574461914068,0.1835131593041923,0.215835840007551,0.2099945902214506,0.1990654204579682,0.2081263635598673,0.2109345675234437,0.2170187714948126,0.2237867368958586,0.2158941772910461
0.073913971300942,0.0728794496182205,0.080436197349033,0.0844248659184119,0.0799947173152504,0.0826463191479385,0.0853387846802966,0.089897577280926,0.0961751234036527,0.095318859046787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
