Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
4,30,0,0.75,0,83,1,0
14,15,0,0.73,0,270,2,2
14,16,0,0.74,0,270,3,2
14,17,0,0.76,0,270,4,2
14,28,0,0.72,0,280,5,2
18,23,0,0.78,0,356,6,3
19,10,0,0.92,0,363,7,3
19,11,0,0.77,0,363,8,3
19,21,0,0.83,0,372,9,3
