Rewardlist
-1.789011470089108
-50
-50
-1.7327510496333245
100
-1.7440369253523649
-1.7413360884275288
-1.6941656745385378
-1.6878193310916423
100
100
100
100
-1.7224393231868742
-1.7156745443478227
-1.6951792767100038
-1.7386726510908455
-1.7194719958633184
-1.7040815520107744
-1.6887795471843332
-1.6786686051934954
-1.6958762290351093
-1.7395428148418666
-1.7164631623301654
-1.705856932460144
-1.6836961364965886
-1.6322045301929116
100
-1.689532232229039
-1.692740236902237
-1.691664595413953
-1.6739631503436714
-1.6809630332604053
-1.6873048300907016
-1.7035419712860138
-1.753831364161894
-1.7628052120078355
-50
-50
