header0,header1,header2,header3,header4,header5,header6,header7,header8,header9
0.4833541901333189,0.4782526045045135,0.4808044650875103,0.4860769216800721,0.4812560374407194,0.5153303308976109,0.4856027372627157,0.5189787394034252,0.4860939639945407,0.4858313041158558
0.5409671024305847,0.5438386175333529,0.5440552253678472,0.5487410256238735,0.5400950899631657,0.49200353577152706,0.5136046681494841,0.5005911006198502,0.548562895576052,0.5467733474287725
0.92051534185048,0.9196447934247138,0.9205007907637984,0.9197709155199908,0.919281002946438,0.9157434962880876,0.9156321953074988,0.9154350957801276,0.9185400128174168,0.9156335435459276
0.4766493217140598,0.4754970723433676,0.4749671915956138,0.4749542548473225,0.4760993623399912,0.5097152220557598,0.4989317762481911,0.5082952199424444,0.4778839049920827,0.4767810939867658
0.5152987829977086,0.5130071981279776,0.5118127836296634,0.5126620580668589,0.5118801595871803,0.5231403141161127,0.5115922950448341,0.5240968512393076,0.5120555082087213,0.5122709131665755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5108127257819783,0.5085184752179389,0.5108420075513938,0.5061552864067164,0.7110186374683857,0.6618673262563888,0.7259051285448965,0.5387739355374301,0.5909901736405008,0.5995832562151577
0.5084903551761963,0.5150000607823004,0.5083255528254742,0.5040616159410948,0.5289769250023589,0.5177797525529646,0.5262515444725518,0.5236180650405862,0.5398181139120762,0.5750779493744591
0.9279701115267656,0.9295383859375709,0.9262384613768616,0.9250466647197442,0.8818039917679207,0.8939102867102583,0.8864810784175552,0.9108428892017312,0.9070154152501028,0.8893668296951349
0.4846846562140178,0.4842195662341807,0.4854397377867214,0.48516757295338897,0.4664719842743584,0.477007449726623,0.4727284868969714,0.4712503008539234,0.4611053100930504,0.4346827195944859
0.509148012705934,0.5099966235325537,0.5090507671612075,0.5092096485815072,0.6397850275864212,0.6254323415258157,0.6909600791443661,0.564504728404021,0.5840519270341937,0.5921340758373076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5094844979200371,0.5167526907215796,0.5585483745578402,0.6491915164080684,0.5212766340951437,0.5213582232310441,0.4571477454078729,0.4672837941846842,0.4063580993251053,0.4470952876581468
0.488641095321178,0.4522964023183443,0.4295961445125727,0.3935887057592071,0.4017560145611547,0.4140235051086818,0.41784971941201793,0.3786912749959384,0.3897052718764591,0.4414850064377828
0.9196749566940474,0.9031102797224068,0.8991732352513607,0.9169624882834702,0.9192343926895574,0.9215360543721652,0.9226322834587086,0.9231994230914308,0.9227693521470962,0.918558594357342
0.4990874847229645,0.5201048119679549,0.5444144007387515,0.585341121007756,0.5790493861065044,0.5697266544456695,0.5680854442185108,0.5944794109871948,0.5957079412369561,0.5601729150231348
0.5143611076122234,0.5250111866732212,0.5436363312067406,0.6172404754197172,0.5309724514064527,0.5272839386935145,0.4788705889345342,0.4753162893614936,0.4252861689957254,0.4472400081031781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4747380420777068,0.4193862532174121,0.422191845286393,0.4301406001859255,0.4281051729506355,0.4184384329610598,0.3346212460502917,0.4624469340000225,0.4272083928727445,0.4242757377404939
0.6352161874294178,0.6487007482730266,0.7004415549565934,0.6926036328119649,0.7287274391143987,0.7120002300625574,0.7051423622495638,0.7061648411665773,0.7004693685851819,0.6995364918007728
0.8463602753176792,0.940273278279194,0.9310507274696384,0.9320519849012882,0.9378800704466286,0.941561213463992,0.9445234786986102,0.9415229997470022,0.9243562373350144,0.9265572289636006
0.3882113159610984,0.36139578088706986,0.3164390323666747,0.3195847429992642,0.2935000687395589,0.2949120465035426,0.2929473591321925,0.2935023056157001,0.30077536044714426,0.2930917855848412
0.4651710656427746,0.4198151229983936,0.42350311253231804,0.4290107498683687,0.4310258539472481,0.4215855834662501,0.3651634802559897,0.4408866072297498,0.4209483032212855,0.42312489805807296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5904250931474859,0.6098107440482494,0.5488842655052986,0.5582090396578269,0.6487591023144319,0.5544658544004963,0.6025947834810472,0.5273754120327282,0.5231417375456031,0.6790737664140802
0.5878392958626251,0.5808511176789826,0.542746204463905,0.5414510963754713,0.5497319381528601,0.5566179776669045,0.5838890124516719,0.5459629474297455,0.5227025932783966,0.5844882257132612
0.8531899910093832,0.903257169253341,0.9028781621263948,0.924099216310986,0.90466792487055,0.909953129804559,0.8957168767630969,0.92105522006414,0.9286938022734924,0.8646673146594337
0.4200120490694407,0.4355586222982798,0.455422351685407,0.4649888880514741,0.4623306270524818,0.4647303099036851,0.4405927209304572,0.461734965576725,0.4800385530041177,0.4428018373203541
0.5824990523228921,0.5880957009827485,0.5600440389124954,0.5557794862557895,0.6205914866269205,0.566300653086206,0.5913537025875044,0.5418690920470665,0.5357511841143229,0.6538914310253265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5346060652637181,0.4889360449210892,0.5273473407742352,0.4772510319654595,0.3620423608179451,0.3956972625760693,0.38507877831554377,0.4908466593839344,0.5260200652275344,0.5276622107587009
0.5701421185202408,0.6153103991348522,0.5967256141690882,0.6108796704971592,0.6177979345324155,0.6681917646310249,0.6908808041665776,0.6776469900660858,0.6708488623425746,0.662352550961033
