Rewardlist
-1.6398000198841094
-1.7758412417873743
2
2
2
2
2
2
-1.7462517142962666
2
2
2
-1.5547331166476013
2
2
2
2
2
-1.742807432224974
2
-1.7460650096856059
2
2
-1.7954887854270636
2
-1.657755342158675
2
2
2
2
2
-1.7949021252207458
-1.7347355744462458
2
2
2
2
2
2
2
2
2
2
2
-1.8034214580718428
2
2
-1.7390095407143238
2
-1.7943685577630997
-1.7371963206816465
-1.7564179490115497
2
-1.752384953423217
2
2
-1.715207709488645
-1.8744190762404354
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
-1.687908063447848
-1.6110480965025724
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
-1.7962559903118755
2
-1.7798174780007452
2
2
2
2
2
2
2
-1.8044396068599076
2
2
2
-1.852358159177005
2
-1.823926405603066
2
2
-1.7903421621020885
-2
-1.5462743564628063
-1.6836549236170946
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
