Rewardlist,ButtonData,Zposition(Inches),Zposition(mm)
0.6403628587722778,0,11.30461012606919,287.1370972021574
0.5645402669906616,0,11.3021226867944,287.07391624457773
0.039307013154029846,0,11.401202555719019,289.5905449152631
0.1396072953939438,0,11.306359546804428,287.18153248883243
-0.005481689237058163,0,11.373668245595693,288.8911734381306
0.004964605905115604,0,11.374551755866408,288.91361459900673
0.5056846141815186,0,11.376197924405336,288.9554272798955
-0.04576590657234192,0,11.426139134448768,290.2239340149987
0.16615602374076843,0,11.361978454324603,288.59425273984493
0.16483686864376068,0,11.435440045359732,290.4601771521372
0.13063731789588928,0,11.2991975990057,286.9996190147448
0.03445565700531006,0,11.42921675389111,290.30210554883416
0.026721864938735962,0,11.388197472265363,289.2602157955402
-0.02208976447582245,0,11.368504462459684,288.76001334647594
0.7110028862953186,0,11.3539459027797,288.39022593060434
0.4985215961933136,0,11.317802940788866,287.47219469603715
-0.02983608841896057,0,11.396214770644903,289.4638551743805
-0.09119392186403275,0,11.476429993975163,291.5013218469691
0.014550388790667057,0,11.437025201237201,290.5004401114249
-0.11601683497428894,0,11.391804259213805,289.35182818403064
0.04813551530241966,0,11.398645890539886,289.5256056197131
0.09169341623783112,0,11.477285344555975,291.5230477517218
-0.07308435440063477,0,11.372673269885778,288.86590105509873
-0.03414544463157654,0,11.441438059309124,290.6125267064518
0.03747019171714783,0,11.263853668215871,286.10188317268313
-0.004016458056867123,0,11.520736919397116,292.6267177526867
-0.10127110034227371,0,11.459724257940055,291.07699615167735
-0.019832611083984375,0,11.378862535062433,289.0231083905858
0.03615081310272217,0,11.527631350141764,292.8018362936008
-0.0845804214477539,0,11.416720891496539,289.98471064401207
-0.5700280070304871,0,11.447818575713038,290.77459182311117
-0.4887978434562683,0,11.462385348635912,291.14458785535214
-0.12525644898414612,0,11.447466579589248,290.76565112156686
-0.015123396180570126,0,11.42621188031435,290.22578175998444
-0.016029134392738342,0,11.407754376903176,289.75696117334064
0.20697039365768433,0,11.302081620579958,287.0728731627309
-0.06812761723995209,0,11.219296825546026,284.97013936886907
-0.09706470370292664,0,11.376674292492867,288.9675270293188
0.2743337154388428,0,11.164102660015226,283.56820756438674
-0.00867320504039526,0,11.454452529326081,290.94309424488245
0.20628400146961212,0,11.246656310927868,285.6650702975678
-0.024232879281044006,0,11.357482290503382,288.4800501787859
0.23077084124088287,0,11.393570106434822,289.3966807034445
-0.1620047688484192,0,11.395658616769314,289.4497288659406
0.10260257124900818,0,11.376817437583208,288.97116291461344
0.036951303482055664,0,11.37019873713553,288.80304792324245
0.0032986411824822426,0,11.463225446051359,291.1659263297045
-0.11302605271339417,0,11.52353880854249,292.69788573697923
