Rewardlist,,ButtonData,Zposition(Inches),Zposition(mm),
0.538666708159447,0.835464581853271,0,11.0371622978926,280.343922366471,280.257646980756
0.461064469388129,0.824685871241033,0,11.1144864597261,282.307956077043,280.321903802755
0.346961405900119,0.811625099359036,0,11.2282035007983,285.196368920278,280.441789669762
0.178729551815986,0.795199690395355,0,11.3973235584348,289.492018384245,280.645197782456
1,0.795199690395355,1,11.0206489864051,279.92448425469,280.659153025473
1,0.795199690395355,1,11.0251521901488,280.03886562978,280.665341183035
1,0.795199690395355,1,11.0121670531422,279.709043149812,280.669705437482
1,0.795199690395355,1,11.0040652756929,279.503258002601,280.668682025179
1,0.795199690395355,1,10.9935382449508,279.23587142175,280.662593407427
0.537767944723369,0.785955049289823,0,11.0381291139126,280.36847949338,280.675844719209
1,0.785955049289823,1,11.0094989225239,279.641272632106,280.679956845873
1,0.785955049289823,1,11.006783859089,279.572310020861,280.685600216688
1,0.785955049289823,1,11.0232807440907,279.991330899903,280.695546449132
1,0.785955049289823,1,11.0026889708489,279.468299859563,280.683916384564
1,0.785955049289823,1,11.0084570139974,279.614808155535,280.690912781545
1,0.785955049289823,1,11.0076732359618,279.59490019343,280.689435181603
1,0.785955049289823,1,11.0077624083132,279.597165171154,280.682651573318
1,0.785955049289823,1,10.9996007915229,279.389860104681,280.680438451663
1,0.785955049289823,1,10.9965724515378,279.312940269061,280.674816538532
0.517395582398773,0.776302960937798,0,11.0572741830856,280.854764250373,280.698796692167
1,0.776302960937798,1,11.0169952666402,279.831679772661,280.6960137498
1,0.776302960937798,1,11.0046096963644,279.517086287656,280.695720494789
1,0.785578530769408,1,11.0252296292961,280.04083258412,280.688304480881
1,0.785578530769408,1,11.018595675683,279.872330162349,280.685821946086
1,0.785578530769408,1,11.0038388248533,279.497506151274,280.676053335579
1,0.796832788144887,1,11.0267244395018,280.078800763345,280.619589229046
1,0.796832788144887,1,11.0142168439031,279.761107835138,280.624638937278
1,0.796832788144887,1,11.0246570489347,280.026289042941,280.636338143272
1,0.796832788144886,1,11.0088782360256,279.62550719505,280.644860419984
0.467292454138399,0.795986730261743,0,11.1086785236835,282.160434501562,280.666517779358
1,0.795986730261743,1,11.0255863187015,280.049892495018,280.669143365379
1,0.795986730261743,1,11.0215888160557,279.948355927814,280.668456123453
1,0.806516133752704,1,11.0129449645758,279.728802100224,280.624312303648
1,0.806516133752704,1,11.0035396281481,279.489906554961,280.617015499095
1,0.815607586145163,1,11.0279599458963,280.110182625765,280.617737311733
0.266678129985928,0.810654531355262,0,11.3064686656028,287.184304106311,280.742358174278
1,0.821409235831857,1,11.0195988646358,279.89781116175,280.695759833876
1,0.831398911933005,1,11.0266434803933,280.07674440199,280.671386289373
0.434393723088503,0.820086786394775,0,11.1408075565428,282.976511936186,280.737604105243
1,0.820086786394775,1,11.013150295648,279.734017509459,280.740971769492
0.528409541112184,0.810654977217019,0,11.0462907307029,280.575784559853,280.759048079874
1,0.819830814813554,1,11.0037918920368,279.496314057735,280.743845907015
1,0.835570371063232,1,11.0103765661925,279.66356478129,280.566203108031
1,0.855570371063232,1,11.0262879643083,280.06771429343,280.520870174921
1,0.855570371063232,1,11.0233687431216,279.993566075289,280.522624936611
1,0.855570371063232,1,11.0091363665164,279.632063709515,280.523036804929
0.380080721187593,0.853313817779243,0,11.1953188495934,284.361098779672,280.5799550991
1,0.863643404803932,1,11.0279974921495,280.111136300597,280.547680358619
1,0.873148804637969,1,11.0299006178588,280.159475693613,280.537139271498
0.358202988773584,0.86031286441344,0,11.2180472393066,284.938399878387,280.635302810033
1,0.869539530250251,1,11.0187177010059,279.875429605551,280.625932954815
1,0.880318240862488,1,11.02336404984,279.993446865935,280.579642770593
0.149463420763611,0.876368281159759,0,11.4223704292834,290.128208903798,280.678279570263
1,0.892793690123439,1,11.0169190008134,279.829742620659,280.485034054991
0.217858614256977,0.877150862408578,0,11.3560215065897,288.442946267377,280.655403295245
1,0.877150862408578,1,10.9835485949576,278.982134311923,280.634268668888
1,0.877150862408578,1,10.993246088168,279.228450639468,280.624656818681
1,0.877150862408578,1,10.9931440092921,279.22585783602,280.61910881535
0.505169583699107,0.867254254082561,0,11.0704787310094,281.190159767638,280.658194582267
0,0.856498895188093,0,11.0686882440597,281.144681399116,280.673718620382
1,0.856498895188093,1,11.0032509913266,279.482575179695,280.670544671334
1,0.856498895188093,1,10.9941518915266,279.251458044775,280.664127631812
0.482895268985629,0.846156800567806,0,11.0894536687225,281.672123185552,280.697743477525
0.528558552804588,0.836727971623898,0,11.0469865097076,280.593457346572,280.720246627265
0.456510812866688,0.825858187881231,0,11.1173599214166,282.380942003983,280.775569304234
0.511536020258068,0.816088908286393,0,11.0634235553682,281.010958306352,280.803890466493
0.455432531407475,0.805197558914542,0,11.1201254376292,282.451186115782,280.860970885385
0.139158147579431,0.787980721866131,0,11.436336462155,290.482946138737,281.082832606066
0.411234724783897,0.776205416361809,0,11.163823409757,283.561114607828,281.167796092842
1,0.785857504713833,1,11.0159674379587,279.805572924151,281.146812266317
0.356609619653225,0.772989697106898,0,11.2148194348514,284.856413645226,281.247306943769
1,0.772989697106898,1,11.0110031192929,279.679479230038,281.250554802616
0,0.752989697106898,0,11.2901184456527,286.769008519579,281.385118321325
1,0.752989697106898,1,11.0134811720043,279.74242176891,281.382520153457
1,0.752989697106898,1,11.017071532467,279.833616924662,281.389242368924
0.400728813809156,0.741004273383081,0,11.1749547005117,283.843849392997,281.464543341517
1,0.741004273383081,1,11.025653197965,280.051591228312,281.470353009381
1,0.741004273383081,1,11.0273509926021,280.094715212094,281.471721532764
1,0.741004273383081,1,11.0020412979811,279.451848968721,281.468248368237
1,0.751658424300313,1,11.0170785723895,279.833795738693,281.42171559298
0.399969675502181,0.739657817810356,0,11.175555440563,283.859108190299,281.497899906886
1,0.739657817810356,1,11.0025775054097,279.465468637407,281.488242161078
1,0.739657817810356,1,11.0057384306014,279.545756137274,281.484581241819
1,0.739657817810356,1,11.0045967898399,279.516758461933,281.485118279958
1,0.739657817810357,1,11.0234367957056,279.995294610921,281.482820519661
0.277710861825943,0.739878472447157,0,11.2962807244599,286.925530401281,281.47764504556
0.203122883194686,0.723940930111051,0,11.3717428267986,288.842267800683,281.656534178339
0.38017341350019,0.711544398381054,0,11.1952754367381,284.359996093149,281.742199212162
1,0.722856523919284,1,11.0261800188303,280.06497247829,281.683968423004
0.346222214040159,0.709780968200088,0,11.2284322982788,285.202180376282,281.793331680341
0.3470059920758,0.70615289721936,0,11.229624391818,285.232459552178,281.886465180187
0.229219875812531,0.690737294735611,0,11.3462653473586,288.195139822908,282.060441695491
