header0,header1,header2,header3,header4,header5,header6,header7,header8,header9,header10,header11,header12,header13,header14,header15,header16,header17,header18,header19,header20,header21,header22,header23,header24,header25,header26,header27,header28,header29
0.02715369168937176,0.023348831865471542,0.007105497072626754,0.005723910646160846,0.027477034281684354,0.008332307489168356,0.03241286821973177,0.005945006772752004,0.0038129025075643863,0.0043525935629840085,0.02694773793839489,-0.0064971474991225575,-0.17093725265545356,-0.14379505129286219,-0.17674882882609444,-0.17050731384373308,-0.26070289054323414,-0.3248176711894074,-0.31549149404031396,-0.4395332127786561,-0.5682609789418284,-0.541282607399779,-0.5533279583895802,-0.5754753779303656,-0.5747514219333897,-0.6128687386494865,-0.6467144010162418,-0.620674616926241,-0.7298343783861849,-0.7388850057253222
-0.10094994207310914,-0.10212679814723757,-0.09404313139749743,-0.1016306363650652,-0.10133422132113723,-0.0920191029639259,-0.09802466776233809,-0.09534166481435324,-0.09868051860283933,-0.09529195545916047,-0.09651829075257812,-0.0982284166200782,0.020781923217681575,0.04968720601541565,0.03513215413941517,0.07168086773584448,0.06215054704988221,0.04651875102438541,-0.0025166876595514864,0.014972922546358403,0.026321193383761265,0.06991248099975533,0.05592277761686981,0.06291673121698116,0.10723888555846695,0.09567645361695054,0.07641953438454929,0.02080376928931793,0.022168306805960603,-0.0022062511647121807
0.8431342856927,0.8433091056287363,0.8448394038148519,0.8439599686840009,0.8441976667595106,0.8404973997190639,0.8400540195313477,0.8442165803943522,0.8422092254511595,0.8451219040314151,0.8447082208252359,0.8482737302544896,0.7684132285619001,0.8691010701688551,0.843254481630265,0.8614666150152996,0.8537158414556199,0.8435047377335267,0.8488547443730177,0.8387952475468872,0.8456706112953922,0.8521045610202718,0.8424171483222758,0.855525121051989,0.8482991119417771,0.8591086161363375,0.86702251042608,0.8506340568745483,0.8707167860846128,0.8582159936300391
0.16566753971365666,0.16558944834901057,0.16409736028760658,0.1649749332316377,0.16517578308249092,0.16346130793909897,0.16489785127127754,0.16298894208209447,0.16427446557188286,0.16322746981354874,0.16338649615647127,0.1634971123339244,0.07707846475782376,0.06271428828184211,0.052836564296366406,0.035917982264774606,0.01984898871987184,0.02358521423973614,0.04964696458227369,0.04822603755920296,0.03587934996689146,0.010160200079797121,0.012046002944412715,0.00497373160849679,-0.0215924537972485,-0.024564171436029958,-0.013461446977666047,0.02029329942195779,0.022087195437197282,0.03683811907746759
0.07984112189664039,0.07776021041354153,0.07982025166407802,0.08052820017617401,0.08213072914296449,0.0762990673991708,0.0810382809233754,0.08077262092834925,0.08084737386918084,0.0818348189849385,0.08017535311582802,0.07909348007610761,-0.03845397530736083,-0.023076302288124406,-0.04757827508785839,-0.042860451160181445,-0.11846112689246935,-0.18763400981700196,-0.1837417654696888,-0.2680715856019006,-0.37965947141641365,-0.37226188709129315,-0.4240699005242794,-0.4325294835419974,-0.43071791877177323,-0.475106019112574,-0.5123279887480026,-0.4948790567648296,-0.5759244428547308,-0.5853233652046357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031622761081482764,0.05981886299738903,0.021692644071582334,0.037542352047216676,0.011885751004924172,0.023515128181681444,0.045726650037089644,0.03320261560391624,0.01229728785117512,0.039777802480890356,0.026264079847436506,0.03387130847088282,0.033763019772127034,0.010664963743549416,0.015941757321420447,0.04649698569155625,0.0055275612385361494,0.043031249262776905,0.2141977224907734,0.19550447614728084,0.21248373421055788,0.37819449072189926,0.2602838751731018,0.2869341510085348,0.23945708009734568,-0.026062693882911825,0.031013626590020493,-0.08163363710094373,0.1372535722815469,0.4322067885548324
-0.1400778132991609,-0.1287671661738391,-0.13387192843994233,-0.12992763734342339,-0.13442524171987857,-0.1298619558198002,-0.13126470212345276,-0.12570636637299082,-0.13221772581629487,-0.12751763697015417,-0.12704080660389006,-0.13580497960771376,-0.1331543182967586,-0.13088254487930773,-0.13142624726643448,-0.1377000554571397,-0.13010553660676394,-0.13425298762710802,-0.16854209746985216,-0.1709880379847729,-0.16551084557544082,-0.1748802900385955,-0.19105199612024548,-0.14485234115570877,-0.12985802491614074,-0.13777442162918263,-0.17085111273515963,-0.1428460577439048,-0.16326162354705664,-0.18172772003798932
0.867907844049203,0.8528039629876301,0.849228935629349,0.8518918119618744,0.8525494795908322,0.8505706018415082,0.8529166479013293,0.85455443610717,0.8557553956969359,0.8537414574040663,0.8520401974613463,0.8556771862850014,0.8506724308894056,0.857610693962741,0.8525988838432756,0.852837574371277,0.8504079463744771,0.8532511614285285,0.8495516863945036,0.8388548859563878,0.8427590310944133,0.8377060024185072,0.8385917850082336,0.8345465959117462,0.837899519246887,0.8549982261500613,0.8538068456009293,0.8550484855575868,0.8522586494548743,0.8416779651434649
0.18512376166517863,0.18273281031780142,0.18090679544849464,0.1812554236087629,0.1800996626975424,0.17681407654024417,0.18081569879825432,0.1812955174808477,0.1806857511295037,0.18195065710102987,0.18181919725898732,0.1827824064780743,0.183141331353724,0.18404232955921906,0.18194320921567964,0.18113280541305898,0.18224102628518812,0.1831269116870149,0.21754183929705628,0.21387539424896262,0.21356694661440612,0.2185641537459253,0.23231722429877588,0.1976575302643757,0.1905036881629507,0.19009916203105282,0.2072784403938679,0.19703316559992934,0.20476853896262837,0.2253929072797829
