header0,header1,header2,header3,header4,header5,header6,header7,header8,header9,header10,header11,header12,header13,header14,header15,header16,header17,header18,header19,header20,header21,header22,header23,header24,header25,header26,header27,header28,header29
0.017907859614632482,0.029901975629780253,0.05881738569730355,0.05083960153007561,0.04898033529231438,0.019485942620840246,0.04196511264248626,0.044733571427294505,0.03673077140690406,0.03847834627205193,0.025327601862401128,0.04349052710860257,0.03676992464089901,0.01808944002775492,-0.10371037041891884,-0.1033708934019053,-0.2635251938823667,-0.2227354277473642,-0.2457059863904818,-0.23221289783294163,-0.3230542657827268,-0.2775568669790377,-0.07844935576332313,-0.1929765497474677,-0.1812813811835018,-0.3248285728277187,-0.3027897554077902,-0.33972710059635003,-0.3160211392360296,-0.3991752605371637
-0.10819140122454751,-0.10141956806297414,-0.10029530926897612,-0.11752882171539936,-0.10745945117638733,-0.10715458846087356,-0.10166882208586203,-0.10067453394672976,-0.11182018415362749,-0.11114490507174624,-0.11179284007912182,-0.105867191376527,-0.11224069858034214,-0.14302311364335452,-0.14614366879289786,-0.19372136491920544,-0.2663703975625801,-0.20051476911194488,-0.24733133283489261,-0.2778043575391399,-0.2705243618499783,-0.21122815673489914,-0.22949388063019072,-0.24454815902503202,-0.17080529604458128,-0.1841592181216869,-0.147436148512873,-0.2106404457676323,-0.21640017490328678,-0.22468168275372769
0.8516003959693144,0.8479276633743513,0.8504428468056136,0.8522414282041257,0.8653405711215021,0.8492183747289015,0.8483666533042471,0.8474366910970337,0.8531844515913192,0.8519105992993956,0.853981784908304,0.8562171187370877,0.8492162920453477,0.8425728525477578,0.8182939787949699,0.8241696234743454,0.7391279599928158,0.7423570777314932,0.7192599541534535,0.7405768558892558,0.7247641706359389,0.7456365058040348,0.7388865772948368,0.7319846487383399,0.7640970673423244,0.7754737800342117,0.7702262844481482,0.7975660267235221,0.794608902893996,0.7898366176796681
0.16825772904396574,0.1681056762314308,0.16628265085087524,0.16649551830781295,0.16733518654985202,0.16555160943504088,0.1661228861110433,0.16680459043762808,0.16781988127865954,0.16677192030202503,0.1667845034887212,0.16690634781598845,0.16953469419936118,0.17814967158854822,0.1892261981762413,0.21928165166631675,0.2829443636467155,0.2389089681352512,0.26839539941648427,0.28881066786837883,0.29220977592261743,0.25743573543169607,0.2644918248778927,0.277748225318015,0.23194746026340596,0.23617506536069488,0.21282433141616175,0.254933771767234,0.25554031769668417,0.2579856761682744
0.07687510041299705,0.08003118202767778,0.07746576890358736,0.076050569154956,0.0785079130193247,0.07994500280963668,0.08177455058571548,0.07989155542095006,0.07638062754042885,0.07775153243125832,0.07484135643591627,0.07792736682006884,0.0759683072524473,0.06301681792102598,0.011421297263088492,0.0006037220140802102,-0.15516825895585584,-0.1388778284699861,-0.15512443077593108,-0.16227861027455026,-0.2253493388771054,-0.206867754580906,-0.0912065168526901,-0.167789222393244,-0.14325256557533572,-0.23336426044784275,-0.22753740919103094,-0.26247036121990774,-0.253338086879744,-0.3117481213000701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.21339373290538788,0.2363206297159195,0.31655579805374146,0.30562156438827515,0.13542279601097107,0.0654028058052063,0.11417341232299805,-0.035906434059143066,-0.027009308338165283,-0.12200847268104553,-0.002823709510266781,-0.025580108165740967,0.004652717150747776,0.10001450777053833,0.024577468633651733,0.0018682191148400307,-0.11421960592269897,-0.15102915465831757,0.20650041103363037,0.146832674741745,0.32560980319976807
0.03359322675542886,0.01974836140745051,0.028662541116074136,0.015616463335849984,0.017770231881771625,0.039259890173407364,0.010344913446006743,0.023221312676734884,0.01568899193553497,0.006593681506369409,0.01406883405626469,0.025662164965945866,0.007540794039577303,0.026071066341135207,0.04758831463527957,0.038551644799942775,0.034268964806154045,0.023938337957154276,-0.008192940944996563,0.052754574458255155,0.018871163806142288,0.028101839878219348,-0.014779111222569252,-0.0125632932767894,-0.09361341473630247,-0.06657809303571494,-0.008337169619854867,-0.024851963382879427,-0.053948784888131374,-0.03922884775831559
-0.14321952341099575,-0.14023692631609674,-0.15363050473855444,-0.14766430159927613,-0.14193390567009967,-0.14431597996358236,-0.14698113895942644,-0.14289010351063902,-0.138059605970848,-0.15210384489738182,-0.14934682799754817,-0.14322760132154144,-0.14346145939280042,-0.14223278344885038,-0.1502089746266747,-0.15365599649968908,-0.14772049685780297,-0.13088480852552486,-0.12534052676424434,-0.13430429390094956,-0.10138110168863623,-0.09817314190516602,0.02235876952506688,0.0537134504893475,0.03546512150053105,-0.03922465530132091,-0.03874013502803164,-0.035837604880228247,-0.08993400712635469,-0.011085545444543987
0.8550954767163899,0.8536270849952023,0.8564237053010724,0.8606031068932216,0.8595290656959924,0.8542578794062601,0.856118901792553,0.8594265679598025,0.8624645847646895,0.8632575335276038,0.8622887202275904,0.854422067959796,0.8611260824022582,0.8726111008519661,0.8568049881519424,0.8566984877328341,0.8597010030993966,0.8508992405062565,0.8490743224497506,0.8477088308592193,0.8236627556607323,0.846357726570532,0.814553479132003,0.8130255846690815,0.8055649135079772,0.8391975314013762,0.812991081870799,0.8250556733254981,0.8139748614032762,0.8195823092413259
