header0,header1,header2,header3,header4,header5,header6,header7,header8,header9,header10,header11,header12,header13,header14,header15,header16,header17,header18,header19
-0.008398000000000017,-0.00660000000000005,-0.00919800000000004,-0.08940000000000003,-0.05120000000000002,-0.08479999999999999,-0.12779800000000008,-0.08159800000000006,-0.09619999999999995,-0.12219999999999998,-0.13,-0.13240000000000007,-0.15099600000000002,-0.1754,-0.1774,-0.17320000000000002,-0.19379999999999997,-0.2288,-0.23919999999999997,-0.239398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.008000000000000007,0.0040000000000000036,-0.0039999999999998925,-0.05600000000000005,-0.008000000000000007,-0.051999999999999935,-0.04800000000000004,-0.08799999999999986,-0.10799999999999998,-0.06799999999999995,-0.06400000000000006,-0.07599999999999996,-0.09600000000000009,-0.11199999999999988,-0.16400000000000003,-0.132,-0.10799999999999998,-0.15600000000000003,-0.14,-0.15999999999999992
-0.019999999999999907,-0.0119999999999999,-0.016000000000000014,-0.31999999999999995,-0.524,-0.496,-0.608,-0.6,-0.6479999999999999,-0.732,-0.8080000000000002,-0.8160000000000001,-0.884,-0.9480000000000001,-0.9760000000000002,-0.9479999999999998,-0.8680000000000001,-0.916,-0.9359999999999999,-0.9279999999999999
0.9952000000000001,1.0096000000000003,1.0144000000000002,0.28479999999999994,0.07359999999999989,0.06400000000000006,-0.07679999999999998,-0.07359999999999989,-0.14240000000000008,-0.23519999999999985,-0.36319999999999997,-0.3568000000000001,-0.48640000000000017,-0.5119999999999999,-0.5344,-0.39359999999999984,-0.24320000000000008,-0.39680000000000004,-0.30400000000000005,-0.39359999999999984
-0.010597999999999996,-0.015198000000000045,-0.013399999999999967,0.22760000000000002,0.42100000000000004,0.3832,0.48119999999999985,0.4570000000000001,0.495398,0.577796,0.6621980000000001,0.6594000000000002,0.7116,0.7649999999999999,0.7816000000000001,0.7708000000000002,0.7012,0.7318,0.7585999999999999,0.7432000000000001
0.0023999999999999577,0.0020020000000000593,0.003797999999999968,-0.0013980000000000103,0.06479799999999991,0.0414000000000001,0.04439799999999994,0.017400000000000082,-0.0043999999999999595,0.029400000000000093,0.04919999999999991,0.022597999999999896,0.022599999999999953,0.004999999999999893,-0.036799999999999944,-0.0018000000000000238,-0.0017979999999999663,-0.04279999999999995,-0.028398000000000034,-0.03739999999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0040000000000000036,-0.016000000000000014,-0.008000000000000007,-0.05999999999999994,-0.040000000000000036,-0.08800000000000008,-0.09199999999999997,-0.09600000000000009,-0.15600000000000003,-0.16799999999999993,-0.17200000000000004,-0.17200000000000004,-0.16400000000000003,-0.18399999999999994,-0.17599999999999993,-0.21999999999999997,-0.24,-0.23199999999999998,-0.21599999999999997,-0.272
-0.027999999999999914,-0.016000000000000014,-0.019999999999999907,-0.20399999999999996,-0.264,-0.30800000000000005,-0.38,-0.376,-0.496,-0.484,-0.508,-0.588,-0.656,-0.7040000000000001,-0.728,-0.7360000000000001,-0.792,-0.772,-0.764,-0.76
1.0415999999999999,1.008,1.0448,0.4463999999999999,0.3104,0.248,0.07679999999999998,0.06879999999999997,-0.040000000000000036,-0.10400000000000009,-0.14880000000000027,-0.3360000000000002,-0.3535999999999998,-0.3952000000000001,-0.47360000000000013,-0.5136000000000001,-0.5648,-0.5263999999999999,-0.47520000000000007,-0.4575999999999999
-0.017398000000000025,-0.006198000000000037,-0.005597999999999992,0.1397980000000001,0.19520000000000004,0.2198,0.2847979999999999,0.278,0.387,0.363,0.38439999999999985,0.4628000000000001,0.505198,0.5613980000000001,0.5847959999999999,0.582398,0.6375980000000001,0.624994,0.6132,0.6172
-0.0016000000000000458,0.004197999999999924,-0.006399999999999961,0.0018000000000000238,0.022399999999999975,-0.0008000000000000229,0.007400000000000073,-0.016997999999999958,-0.045399999999999996,-0.047599999999999976,-0.06899999999999995,-0.03420000000000001,-0.041595999999999966,-0.034797999999999996,-0.016599999999999948,-0.059599999999999986,-0.05699999999999994,-0.061799999999999966,-0.05820000000000003,-0.10399999999999998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.008000000000000007,-0.0119999999999999,-0.008000000000000007,-0.21999999999999997,-0.19199999999999995,-0.276,-0.31600000000000006,-0.3360000000000001,-0.368,-0.3720000000000001,-0.41600000000000004,-0.44000000000000006,-0.45599999999999996,-0.45200000000000007,-0.44400000000000006,-0.42400000000000004,-0.44400000000000006,-0.45200000000000007,-0.45999999999999996,-0.4640000000000001
-0.027999999999999914,-0.016000000000000014,-0.02400000000000002,-0.15999999999999992,-0.30800000000000005,-0.29600000000000004,-0.3520000000000001,-0.3720000000000001,-0.43199999999999994,-0.48,-0.488,-0.552,-0.544,-0.5800000000000001,-0.5599999999999999,-0.5880000000000001,-0.604,-0.6359999999999999,-0.5880000000000001,-0.6119999999999999
1.064,1.0303999999999998,1.0463999999999998,0.41920000000000024,0.21760000000000002,0.18400000000000016,0.02880000000000016,-0.030400000000000094,-0.19520000000000015,-0.27680000000000016,-0.31520000000000037,-0.3807999999999998,-0.45919999999999983,-0.3728,-0.3488,-0.3583999999999997,-0.4,-0.3919999999999999,-0.3184,-0.35039999999999993
-0.014000000000000012,-0.014797999999999978,-0.01579799999999998,0.08139999999999992,0.2096,0.20120000000000005,0.24759799999999998,0.26760000000000006,0.31720000000000015,0.3608,0.3548,0.4212,0.401,0.44179999999999997,0.4184000000000001,0.4518,0.45120000000000005,0.4869999999999999,0.4578,0.46940000000000004
0.0043999999999999595,0.008599999999999941,0.00719599999999998,-0.13739800000000002,-0.09719999999999995,-0.17159999999999997,-0.20640000000000003,-0.20799999999999996,-0.2358,-0.2328,-0.25679799999999997,-0.29359599999999997,-0.310596,-0.28839800000000004,-0.2952,-0.27,-0.30559800000000004,-0.29759599999999997,-0.31279599999999996,-0.31339800000000007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.008000000000000007,-0.0119999999999999,-0.0039999999999998925,-0.07599999999999996,-0.08000000000000007,-0.124,-0.11599999999999999,-0.11599999999999999,-0.124,-0.1279999999999999,-0.16400000000000003,-0.19600000000000006,-0.21199999999999997,-0.23199999999999998,-0.20799999999999996,-0.26,-0.30000000000000004,-0.29600000000000004,-0.272,-0.31200000000000006
-0.02400000000000002,-0.016000000000000014,-0.02400000000000002,-0.3320000000000001,-0.5840000000000001,-0.5359999999999999,-0.628,-0.616,-0.692,-0.7160000000000001,-0.78,-0.78,-0.828,-0.804,-0.8480000000000001,-0.8080000000000002,-0.8239999999999998,-0.836,-0.8160000000000001,-0.8119999999999999
1.04,1.0448,1.0575999999999999,0.27360000000000007,-0.011200000000000099,-0.028799999999999937,-0.16639999999999988,-0.16320000000000012,-0.28800000000000014,-0.2559999999999999,-0.3680000000000001,-0.3712000000000003,-0.38080000000000014,-0.39359999999999984,-0.38560000000000005,-0.3440000000000001,-0.32640000000000013,-0.3248000000000002,-0.37759999999999994,-0.2959999999999997
-0.007597999999999994,-0.007597999999999994,-0.008000000000000007,0.24499800000000005,0.4598,0.4306000000000001,0.4892000000000001,0.49019999999999997,0.5481959999999999,0.569196,0.638396,0.6293980000000001,0.6688000000000001,0.640998,0.671,0.644398,0.6654,0.6676,0.652198,0.654598
0.0023999999999999577,-0.0036000000000000476,-0.0048000000000000265,-0.018796000000000035,0.007198000000000038,-0.012599999999999945,0.0041999999999999815,-0.005997999999999948,0.0025999999999999357,-0.009000000000000008,-0.013600000000000056,-0.04700000000000004,-0.07459799999999994,-0.08960000000000001,-0.07879999999999998,-0.12319999999999998,-0.16379600000000005,-0.14839800000000003,-0.14899600000000002,-0.16600000000000004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.008000000000000007,0.008000000000000007,-0.0039999999999998925,-0.05999999999999994,-0.08399999999999996,-0.21599999999999997,-0.17599999999999993,-0.248,-0.244,-0.26,-0.23199999999999998,-0.256,-0.30400000000000005,-0.33599999999999997,-0.388,-0.404,-0.3360000000000001,-0.38,-0.44400000000000006,-0.43200000000000005
-0.016000000000000014,-0.016000000000000014,-0.02400000000000002,-0.008000000000000007,-0.10799999999999998,-0.05999999999999994,-0.07599999999999996,-0.11599999999999999,-0.1120000000000001,-0.10399999999999987,-0.11999999999999988,-0.09600000000000009,-0.1279999999999999,-0.14800000000000002,-0.1279999999999999,-0.15600000000000003,-0.1519999999999999,-0.11999999999999988,-0.16799999999999993,-0.16400000000000003
1.0512000000000001,1.0543999999999998,1.0655999999999999,0.5168000000000001,0.29759999999999986,0.1903999999999999,0.0464,-0.09120000000000006,-0.128,-0.18879999999999997,-0.22240000000000004,-0.24,-0.36319999999999997,-0.4144,-0.3647999999999999,-0.39680000000000004,-0.14559999999999984,-0.13280000000000003,-0.33120000000000005,-0.2592
-0.008000000000000007,-0.00660000000000005,-0.01019800000000004,-0.018198000000000047,0.0507979999999999,0.016000000000000014,0.029400000000000093,0.0616000000000001,0.056599999999999984,0.056599999999999984,0.07420000000000004,0.049800000000000066,0.0693999999999999,0.09499999999999997,0.077596,0.10040000000000004,0.08659799999999995,0.05919999999999992,0.0988,0.09079999999999999
0.004999999999999893,-0.003198000000000034,-0.0007979999999999654,-0.011797999999999975,-0.01980000000000004,-0.11399999999999999,-0.06800000000000006,-0.10519999999999996,-0.09719999999999995,-0.11640000000000006,-0.09019999999999995,-0.10219999999999996,-0.14359999999999995,-0.1562,-0.2066,-0.22099999999999997,-0.19679999999999997,-0.22240000000000004,-0.28639799999999993,-0.277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0039999999999998925,0.008000000000000007,-0.0119999999999999,-0.22799999999999998,-0.20799999999999996,-0.24,-0.264,-0.30400000000000005,-0.3560000000000001,-0.41600000000000004,-0.42400000000000004,-0.42000000000000004,-0.384,-0.44399999999999995,-0.504,-0.45200000000000007,-0.52,-0.5359999999999999,-0.5319999999999999,-0.608
-0.0119999999999999,-0.016000000000000014,-0.027999999999999914,-0.15600000000000003,-0.26,-0.256,-0.3320000000000001,-0.348,-0.42799999999999994,-0.45200000000000007,-0.492,-0.5119999999999999,-0.512,-0.492,-0.5119999999999999,-0.5319999999999999,-0.5,-0.54,-0.5279999999999999,-0.54
1.0655999999999999,1.0575999999999999,1.032,0.5408,0.2447999999999999,0.1472,0.03839999999999999,0.0047999999999999154,-0.12159999999999993,-0.19999999999999996,-0.2831999999999999,-0.32479999999999987,-0.25440000000000007,-0.23360000000000014,-0.31520000000000015,-0.2831999999999999,-0.26080000000000003,-0.2864000000000001,-0.2816000000000003,-0.24480000000000013
-0.008797999999999973,-0.011399999999999966,-0.013198000000000043,0.0786,0.1794,0.17599999999999993,0.24219999999999997,0.25239999999999996,0.314198,0.31779599999999997,0.3628,0.391,0.39060000000000006,0.35539999999999994,0.3872,0.39260000000000006,0.37860000000000005,0.3999999999999999,0.38939999999999997,0.4079999999999999
-0.0006000000000000449,-0.0011999999999999789,0.007600000000000051,-0.16800000000000004,-0.10999999999999999,-0.13,-0.17120000000000002,-0.1856,-0.22799999999999998,-0.26919800000000005,-0.25440000000000007,-0.26759599999999995,-0.22999999999999998,-0.30219799999999997,-0.33640000000000003,-0.32520000000000004,-0.36439999999999995,-0.3862,-0.39180000000000004,-0.43079999999999996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.008000000000000007,-0.0119999999999999,-0.008000000000000007,-0.10799999999999998,-0.14,-0.15999999999999992,-0.23199999999999998,-0.20799999999999996,-0.19999999999999996,-0.21199999999999997,-0.22399999999999998,-0.236,-0.22399999999999998,-0.256,-0.256,-0.28800000000000003,-0.344,-0.364,-0.344,-0.36
-0.016000000000000014,-0.027999999999999914,-0.016000000000000014,-0.040000000000000036,-0.03599999999999992,-0.051999999999999935,-0.06799999999999995,-0.06400000000000006,-0.05600000000000005,-0.07599999999999996,-0.07599999999999996,-0.06400000000000006,-0.1120000000000001,-0.06799999999999995,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007,-0.08799999999999986,-0.08000000000000007
1.0543999999999998,1.0831999999999997,1.1024000000000003,0.3712,0.2671999999999999,0.1392,-0.015999999999999903,-0.1312000000000001,-0.18239999999999978,-0.24959999999999993,-0.29759999999999986,-0.28479999999999994,-0.36319999999999997,-0.33599999999999997,-0.32800000000000007,-0.32640000000000013,-0.28480000000000016,-0.29920000000000013,-0.26880000000000026,-0.2752000000000001
-0.0010019999999999474,-0.009398000000000017,-0.011996000000000007,0.009200000000000097,0.01899800000000007,0.01019799999999993,0.032996000000000025,0.040796000000000054,0.024998000000000076,0.04679999999999995,0.050799999999999956,0.04259999999999997,0.06419799999999998,0.03859799999999991,0.04380000000000006,0.041598000000000024,0.040200000000000014,0.03199799999999997,0.0464,0.0371999999999999
0.0009999999999998899,0.0014000000000000679,-0.0023999999999999577,-0.029198000000000057,-0.05699999999999994,-0.06799999999999995,-0.10419999999999996,-0.06040000000000001,-0.0686,-0.07340000000000002,-0.07379599999999997,-0.08820000000000006,-0.0756,-0.0958,-0.10799999999999998,-0.13899799999999995,-0.18299999999999994,-0.20379999999999998,-0.1784,-0.19999999999999996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008000000000000007,-0.008000000000000007,0.0040000000000000036,0.04400000000000004,0.09200000000000008,0.04800000000000004,0.028000000000000025,0.03200000000000003,0.008000000000000007,-0.016000000000000014,-0.04399999999999993,-0.07599999999999996,-0.09600000000000009,-0.14,-0.16799999999999993,-0.18000000000000005,-0.1439999999999999,-0.22399999999999998,-0.21999999999999997,-0.236
-0.0119999999999999,-0.016000000000000014,-0.016000000000000014,-0.43200000000000005,-0.568,-0.5720000000000001,-0.6799999999999999,-0.748,-0.724,-0.804,-0.884,-0.876,-0.916,-0.8919999999999998,-0.9319999999999998,-0.9040000000000001,-0.8640000000000001,-0.788,-0.876,-0.884
1.1056,1.08,1.0736000000000003,0.18879999999999986,0.07199999999999984,0.012799999999999923,-0.12479999999999991,-0.14080000000000004,-0.1472,-0.2335999999999998,-0.32319999999999993,-0.36640000000000017,-0.36,-0.30879999999999996,-0.37280000000000024,-0.26400000000000023,-0.11839999999999984,-0.025599999999999845,-0.2048000000000002,-0.2255999999999999
-0.0050000000000000044,-0.005198000000000036,-0.007198000000000038,0.33240000000000003,0.4588000000000001,0.45599999999999996,0.5488,0.6017999999999999,0.5755999999999999,0.6496,0.7143999999999999,0.7171999999999998,0.7556,0.7263999999999999,0.7591999999999999,0.7351999999999999,0.6987999999999999,0.626798,0.7046000000000001,0.7231999999999998
-0.0016000000000000458,-0.0006000000000000449,0.0027999999999999137,0.1100000000000001,0.14159999999999995,0.11180000000000012,0.1008,0.10559999999999992,0.08539999999999992,0.0636000000000001,0.04319800000000007,0.027200000000000113,0.015398000000000023,-0.03820000000000001,-0.04720000000000002,-0.06159800000000004,-0.05359999999999998,-0.10260000000000002,-0.09999999999999998,-0.11080000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
