Rewardlist,,ButtonData,Zposition(Inches),Zposition(mm),,,,,
0.403676194685698,0.735866652650714,0,12.0331869562566,305.642948688918,304.19260179348,,,,
0.475791987207533,0.725382492394865,0,11.9622468307883,303.841069502022,304.220350154793,,,,
1,0.725382492394865,1,11.9346937475383,303.141221187474,304.232204332947,,,,
0.456062604469061,0.727023216727078,0,11.9794183750272,304.27722672569,304.189401618374,,,,
0.455159147751331,0.727185674671412,0,11.9818389350385,304.338708949977,304.185129155129,,,,
1,0.727185674671412,1,11.9402107001185,303.281351783011,304.201509116405,,,,
1,0.727185674671412,1,11.9374275840998,303.210660636134,304.216945535645,,,,
1,0.727185674671412,1,11.9383721070319,303.234651518611,304.233536497477,,,,
1,0.739186421959818,1,11.9385703981817,303.239688113815,304.182787287372,,,,
1,0.739186421959818,1,11.9273933479309,302.955791037445,304.192121975831,,,,
1,0.739186421959818,1,11.9398000379741,303.270920964543,304.204210400365,,,,
1,0.759186421959818,1,11.9392626572251,303.257271493518,304.154242607574,,,,
0.275320808145404,0.744692838122726,0,12.1678888329089,309.064376355885,304.282075566161,,,,
0.506311224460601,0.734819062611938,0,11.9307208846211,303.040310469377,304.281063478746,,,,
0.446975237873197,0.73766905789423,0,11.9897295148134,304.539129676261,304.209436538441,,,,
1,0.73766905789423,1,11.9136971787542,302.607908340357,304.209169509488,,,,
1,0.73766905789423,1,11.928184165889,302.975877813581,304.22114408909,,,,
0.496185469299554,0.7395431087237,0,11.9414767128438,303.313508506232,304.173180801586,,,,
1,0.751453228743434,1,11.9222025784254,302.823945492005,304.116710734585,,,,
0.351208825793863,0.748480950007737,0,12.0848987068027,306.956427152789,304.191550366978,,,,
1,0.748480950007737,1,11.9478349361599,303.47500737846,304.210611346624,,,,
0,0.728480950007737,0,12.0450949851245,305.945412622162,304.268277679491,,,,
1,0.728480950007737,1,11.93688785671,303.196951560433,304.270013367684,,,,
1,0.728480950007737,1,11.9393178032845,303.258672203427,304.274322785829,,,,
0.380704927647114,0.716095048560679,0,12.0562732086957,306.229339500869,304.334655831943,,,,
0.256073660096526,0.701216521762609,0,12.1812928453028,309.404838270692,304.460571308072,,,,
0,0.681216521762609,0,12.0566967773646,306.240098145061,304.520053795446,,,,
0.436410660877824,0.669944734980166,0,12.0027897443265,304.870859505892,304.554011175958,,,,
0.452637682184577,0.658997488623858,0,11.9844472263157,304.40495954842,304.578145705707,,,,
0.463221032306553,0.648261909269989,0,11.9735963591397,304.129347522148,304.597882006342,,,,
0.397092693850398,0.636203763146997,0,12.0389538260847,305.789427182552,304.650261404363,,,,
0,0.628272304888845,0,11.9844765593261,304.405704606882,304.621204720391,,,,
1,0.640750687450826,1,11.9340906608462,303.125902785494,304.556939553737,,,,
1,0.652675919837475,1,11.9395688938528,303.265049903862,304.508687183549,,,,
1,0.652675919837475,1,11.9368057242811,303.194865396739,304.511104749247,,,,
1,0.652675919837475,1,11.9423449699491,303.335562236708,304.51299183332,,,,
0.357567049109935,0.639827260819674,0,12.0808378448546,306.853281259307,304.600318645536,,,,
0.464510511440039,0.640968995446801,0,11.9767103515148,304.208442928476,304.573993643909,,,,
1,0.640968995446801,1,11.9323740930825,303.082301964297,304.570899565128,,,,
0.450495199111103,0.644059052085519,0,11.9862130735368,304.449812067834,304.492571867039,,,,
1,0.656917660860419,1,11.9346362548381,303.139760872888,304.419574019164,,,,
0.456819396135211,0.657483905291557,0,11.9785864908546,304.256096867707,304.403947461005,,,,
1,0.670230931295216,1,11.940533363232,303.289547426093,304.335226248702,,,,
0.453984654018282,0.659310624375582,0,11.9838359263808,304.389432530071,304.364734140078,,,,
0.403773580279948,0.647386095981181,0,12.0326718685955,305.629865462325,304.411547653364,,,,
0.472277892571688,0.64715537425524,0,11.9654746352434,303.923055735183,304.417993303131,,,,
1,0.661651210867524,1,11.9394562550932,303.262188879368,304.305168206157,,,,
0.253535768043996,0.66016494243443,0,12.1817868131965,309.417385055192,304.341631963335,,,,
0.372560910663008,0.64761616064769,0,12.0642072013259,306.430862913678,304.405814279487,,,,
0.352349293234944,0.645814128225148,0,12.0843671926558,306.942926693457,304.451199068666,,,,
1,0.657740604331434,1,11.9428295512795,303.3478706025,304.405297506938,,,,
1,0.668224764587283,1,11.9428776574165,303.349092498378,304.395457966865,,,,
1,0.668224764587283,1,11.9417278034121,303.319886206667,304.399031267249,,,,
0.433374107649922,0.667770994650901,0,12.0022957764328,304.858312721392,304.410652987163,,,,
1,0.678667811695874,1,11.9429691764086,303.35141708078,304.390907149779,,,,
1,0.678667811695874,1,11.9460151161999,303.428783951476,304.393855793148,,,,
1,0.678667811695874,1,11.9480977599323,303.48168310228,304.399276242471,,,,
1,0.678667811695874,1,11.9461829010189,303.433045685879,304.403244125817,,,,
1,0.678667811695874,1,11.9414978326112,303.314044948325,304.404731262507,,,,
1,0.678667811695874,1,11.9474019809276,303.464010315561,304.414895648069,,,,
1,0.678667811695874,1,11.9470053986281,303.453937125154,304.418555971281,,,,
0.349309220045805,0.66565399609679,0,12.0888117303789,307.055817951623,304.494526900444,,,,
1,0.680147579933882,1,11.94706758461,303.455516649094,304.382349706308,,,,
0.477439329066874,0.679570142026007,0,11.9603249319524,303.79225327159,304.397388562352,,,,
0.309020917037129,0.676811055609286,0,12.1299530373275,308.100807148119,304.468622111789,,,,
0,0.656811055609286,0,12.2125454078138,310.19865335847,304.620437012151,,,,
0,0.636811055609286,0,12.1009532500088,307.364212550224,304.708203706884,,,,
0.406732694360615,0.635022000110507,0,12.0319221168518,305.610821768036,304.75414997212,,,,
0,0.615022000110507,0,12.1019611322433,307.389812758979,304.84546731746,,,,
0.424265621286631,0.616483136020362,0,12.0138025297195,305.150584254875,304.809350459501,,,,
0,0.596483136020362,0,12.1286612115532,308.067994773452,304.901210207401,,,,
0.453223169070483,0.605547599401772,0,11.983987284714,304.393277031735,304.870167495593,,,,
1,0.605547599401772,1,11.9457886653602,303.423032100149,304.874689106387,,,,
1,0.605547599401772,1,11.9455786410064,303.417697481561,304.87786961195,,,,
1,0.61793350084883,1,11.9438186603874,303.37299397384,304.820742701409,,,,
1,0.632812027646899,1,11.9379109921098,303.222939199588,304.697104719987,,,,
1,0.652812027646899,1,11.9477574970126,303.47304042412,304.641763565568,,,,
0.345233104932308,0.650988476527989,0,12.0930638435543,307.163821626278,304.687622807976,,,,
0.431461595377327,0.650564954791844,0,12.0078009958088,304.998145293544,304.699486522879,,,,
0,0.641300534145713,0,12.1333803062528,308.187859778822,304.780656768012,,,,
0,0.633358680268705,0,12.1084296476781,307.554113051025,304.815950485382,,,,
0.447708563131092,0.642312851531327,0,11.9914214428484,304.58210464835,304.819478486211,,,,
1,0.642312851531327,1,11.9489378573477,303.503021576632,304.827020862034,,,,
1,0.642312851531327,1,11.9402846193045,303.283229330335,304.827384450563,,,,
1,0.642312851531327,1,11.9406835482448,303.293362125419,304.829354385137,,,,
1,0.642312851531327,1,11.9470781444937,303.45578487014,304.831758837805,,,,
1,0.655161510549128,1,11.9443689476609,303.386971270587,304.762432638031,,,,
1,0.665871300320327,1,11.9428541910082,303.348496451609,304.745233708494,,,,
0,0.645871300320327,0,12.013198269707,305.135236050557,304.786292390219,,,,
0,0.636861396338105,0,12.0826799579024,306.900070930722,304.835297567477,,,,
0,0.616861396338105,0,12.075078014949,306.706981579704,304.906641981613,,,,
0,0.607725008415401,0,12.1331456421703,308.181899311126,304.985158030481,,,,
0.400534042620659,0.595735689267814,0,12.0362411092907,305.720524175984,305.033777565479,,,,
0.454773125335574,0.59575145869416,0,11.9844178933054,304.404214489958,305.034073204677,,,,
0.459246996068954,0.59686092700994,0,11.9788657411128,304.263189824266,305.006739691916,,,,
1,0.607415369158506,1,11.9489976966888,303.504541495895,304.99836940713,,,,
1,0.607415369158506,1,11.9463659390032,303.437694850682,305.001879526556,,,,
0.440464482903481,0.611153943455696,0,11.9987629086703,304.768577880226,304.908903383057,,,,
0,0.603702725242436,0,11.9952734537631,304.679945725583,304.873885039295,,,,
1,0.616655739377737,1,11.9452254715621,303.408726977679,304.803201044979,,,,
1,0.616655739377737,1,11.9481024532139,303.481802311634,304.805879679162,,,,
1,0.616655739377737,1,11.9419730273783,303.326114895409,304.805420127103,,,,
1,0.616655739377737,1,11.9491654815078,303.508803230298,304.809198467575,,,,
1,0.627988257224739,1,11.9419519076109,303.325578453317,304.778543782214,,,,
1,0.627988257224739,1,11.9455915475309,303.418025307285,304.779875946744,,,,
1,0.627988257224739,1,11.9504983734965,303.542658686812,304.782153441451,,,,
0.457856611379981,0.617145389452338,0,11.9791719777405,304.270968234609,304.797939144097,,,,
1,0.617145389452338,1,11.945321683836,303.411170769434,304.797501645768,,,,
0.357266679084301,0.604290723034024,0,12.0818551136523,306.87911988677,304.868803144537,,,,
0.304744164133071,0.590385606316686,0,12.1341863773763,308.208333985358,304.963689617933,,,,
0.406310299012064,0.578511812296927,0,12.029878192693,305.558906094402,305.005788997318,,,,
0.448853723853826,0.580502702373087,0,11.9885080882639,304.508105441902,304.954834747124,,,,
0.408147718778253,0.568665656748652,0,12.0305317321628,305.575505996936,304.997234534081,,,,
0.354563348853588,0.566208137144387,0,12.0833405372947,306.916849647287,305.059726461594,,,,
0.384520565629005,0.567718130116224,0,12.0541647519141,306.175784698619,305.021226012604,,,,
0.353367735353112,0.574785484823286,0,12.0853387019575,306.96760302972,304.956605006029,,,,
1,0.594785484823287,1,11.9510944202662,303.55779827476,304.88047672052,,,,
0.455597969585657,0.595762790327787,0,11.9820430927902,304.343894556872,304.855138176297,,,,
0.444129935872555,0.604645389045239,0,11.9932037165552,304.627374400503,304.799889409127,,,,
0.397881165167689,0.60411769992286,0,12.0387778280228,305.78495683178,304.812576860665,,,,
0.353596532833576,0.611189630579531,0,12.0827597436905,306.902097489738,304.789258914991,,,,
0.292608511105179,0.607977337420225,0,12.1444013048887,308.467793144174,304.87074923724,,,,
1,0.607977337420225,1,11.9482702380329,303.486064046037,304.872009876158,,,,
0.451210924562812,0.597001555911481,0,11.9858704639763,304.441109784997,304.892478122226,,,,
0.452090914872288,0.586043374208927,0,11.9829254297406,304.36630591541,304.912344361058,,,,
0.458589936637878,0.575215172941685,0,11.9776830341369,304.233149067077,304.932548558408,,,,
0.457894157633186,0.564373056094348,0,11.9784984918237,304.253861692321,304.948164983772,,,,
0.357270199045539,0.564613797976613,0,12.0796152449846,306.822227222609,304.941333095698,,,,
0.35476046668291,0.563079775402725,0,12.0832278985351,306.913988622792,304.979649962283,,,,
0.401130089390277,0.57110237719053,0,12.0354538112938,305.700526806864,304.929903302844,,,,
1,0.59110237719053,1,11.9467977209151,303.448662111243,304.847794284048,,,,
0.460507142192124,0.591358348771751,0,11.9754900982857,304.177448496456,304.839701161011,,,,
1,0.591358348771751,1,11.960369518128,303.793385760452,304.845508444687,,,,
1,0.591358348771751,1,11.9822437305808,304.348990756752,304.866823673215,,,,
0.398790488487482,0.5793341585415,0,12.0380198630363,305.765704521121,304.916270521129,,,,
1,0.5793341585415,1,11.9488146587044,303.499892331092,304.917152670348,,,,
1,0.5793341585415,1,11.9553746931314,303.666517205539,304.922743589047,,,,
1,0.5793341585415,1,11.951747959736,303.574398177294,304.927261623561,,,,
0.40072529384792,0.587348664418459,0,12.0364206273139,305.725083933772,304.939058581225,,,,
0.355682696527243,0.594462318349004,0,12.0802394514441,306.838082066681,304.937818803945,,,,
0.344028104868531,0.601342880446374,0,12.0927423537612,307.155655785534,304.946792288061,,,,
0.327318848872185,0.607889257423818,0,12.1121807530373,307.649391127148,304.936142124382,,,,
0.40060092188418,0.607890595009089,0,12.0379130908787,305.76299250832,304.936991491028,,,,
0,0.598795132502377,0,12.0851943835467,306.963937342086,304.988185948071,,,,
1,0.609610192580998,1,11.9478724824131,303.475961053292,304.972441372652,,,,
1,0.609610192580998,1,11.95505789662,303.658470574149,304.975519954217,,,,
1,0.609610192580998,1,11.9472905154884,303.461179093405,304.975989639071,,,,
0.39898995295763,0.608780701982081,0,12.0372231784761,305.745468733293,304.995527456132,,,,
1,0.628780701982081,1,11.9484110364825,303.489640326654,304.971721348154,,,,
1,0.628780701982081,1,11.9488322585106,303.500339366169,304.973553595924,,,,
1,0.628780701982081,1,11.9771831996411,304.220453270884,304.988326615109,,,,
1,0.628780701982081,1,11.9558041284025,303.677424861423,304.995352814429,,,,
1,0.628780701982081,1,11.9850503130078,304.420277950399,305.013582308831,,,,
0.350542379799485,0.615791549578071,0,12.0858444030553,306.980447837605,305.086679696517,,,,
0.24919330919683,0.600775415762007,0,12.1874656839937,309.56162837344,305.20955175784,,,,
0.350217370045184,0.587779763162911,0,12.0860192277968,306.984888386039,305.278396351824,,,,
0.236296171221136,0.583348554359734,0,12.201905738312,309.928405753125,305.391545102194,,,,
0.400714733964204,0.571362849039018,0,12.0376702135533,305.756823424254,305.438458155291,,,,
0,0.564217515457332,0,11.9911492325127,304.575190505823,305.392379567672,,,,
1,0.578122632174671,1,11.9507518107057,303.549095991924,305.299194807803,,,,
1,0.589996426194429,1,11.982449061653,304.354206165987,305.275100809235,,,,
1,0.601019351717353,1,11.9860394221157,304.445401321738,305.273846726832,,,,
1,0.612856397341788,1,11.9848590617806,304.415420169227,305.250645010278,,,,
0.451449108606578,0.614794112536848,0,11.9848027424008,304.413989656979,305.200587810471,,,,
0.398432625761627,0.6150723537395,0,12.0365109729856,305.727378713835,305.191619690776,,,,
1,0.628004999032438,1,11.9608294597298,303.805068277137,305.128368995724,,,,
0.398657903280855,0.615978157098055,0,12.0386335096121,305.781291144147,305.172838853112,,,,
1,0.626866197706342,1,11.9855571874261,304.433152560623,305.174624013187,,,,
1,0.637983598988891,1,11.9862517931104,304.450795545003,305.171092436077,,,,
1,0.650025975685537,1,11.9832856391072,304.375455233324,305.142902404108,,,,
1,0.662954045028865,1,11.9803018852979,304.299667886566,305.090853812044,,,,
0.404234695202113,0.665186568710804,0,12.0340434801579,305.664704396009,305.034792037081,,,,
0.303218847596646,0.651250945662737,0,12.1328370589018,308.174061296105,305.128551982082,,,,
1,0.662226727171481,1,11.9878909217268,304.492429411861,305.12957837462,,,,
0.476740030100942,0.662719709476054,0,11.9635879360199,303.875133574905,305.11975492781,,,,
