Rewardlist,,ButtonData,Zposition(Inches),Zposition(mm),
0.489594928541781,0.308741322707474,0,11.0868758837759,281.606647447909,286.831533229665
0.37731637829542,0.309116010848045,0,11.1974754125118,284.4158754778,286.821340829905
0.441771561843156,0.308897679385662,0,11.1330765483439,282.780144327935,286.828281794537
0.164534721463918,0.304069066958725,0,11.4109023955703,289.836920847485,286.952202898175
0.405365776079893,0.306192237178206,0,11.1707401335895,283.736799393173,286.899382425545
0.209714597272873,0.300637081285357,0,11.3638545936644,288.641906679076,287.039380102652
1,0.319024727840721,1,11.0333349267066,280.246707138346,286.806087397024
0.432809740531445,0.321727893806577,0,11.1387988319963,282.925490332707,286.735893353153
1,0.337620380638838,1,11.0532672938764,280.752989264461,286.575612800521
0.221519373944401,0.338476411745489,0,11.3524557858557,288.352376960733,286.554147964254
0.383977318277957,0.340055607155263,0,11.1907945260823,284.24618096249,286.514247401402
