header0,header1,header2,header3,header4,header5,header6,header7,header8,header9,header10
0.531456032489309,0.526420190393816,0.4770589938489328,0.4895114240835953,0.5231029519108535,0.44066326751949897,0.4565903830471205,0.3989641409035676,0.4023129713156151,0.4019287651459679,0.3949472249208276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.482900509716721,0.5214020480367118,0.5005560114949027,0.5330852871382655,0.5586673822004581,0.5325559202362106,0.6122797208152198,0.6034439144563176,0.6062525040092722,0.6138229532139193,0.5954724775917272
0.6157181419865785,0.5809923405476318,0.6210622534339012,0.6172126464999649,0.6430379169158214,0.6717684275369757,0.6567018892325457,0.6657277052857346,0.671313867554052,0.676102440738603,0.652225979972333
0.9429721402922888,0.9429848715419936,0.9443440343000624,0.9459020558914508,0.9447724466533358,0.9459647912904916,0.9481727896372372,0.9427471486641228,0.9422778336829088,0.9453142777082622,0.9460564205173272
0.4198520587401803,0.4389979684518657,0.4179293153982977,0.4188944045378749,0.4011135116149697,0.379175586729944,0.3811961833397144,0.3750185462361825,0.3743522002599377,0.3721826349946343,0.3831339268575659
0.5321363720195018,0.5534331873895453,0.5479985450537085,0.5659560342421243,0.5799966849879692,0.5762034118112587,0.6249395607357092,0.6252708209266872,0.6257833550901539,0.6325248582081933,0.636264949871672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4672308131237385,0.4732912628638051,0.4830039642582432,0.44382557140645373,0.4826702282320106,0.4040102414583667,0.4347341494949254,0.5072379655779939,0.490862841592582,0.4530077629672404,0.4798302794933719
0.5957316470016331,0.6040425887767815,0.5568536354687009,0.5569671618385041,0.5182667811773618,0.5299770303347379,0.5877845955065877,0.5806556052410357,0.6206240122985069,0.6114474867375386,0.6149388780595806
0.945613617911586,0.9479470647158448,0.9467396337672752,0.9446118876280388,0.949024503030792,0.9436075775445044,0.9471136330143328,0.9440472321943321,0.945621240252196,0.9477946032712236,0.9437973786230393
0.4255743427769849,0.42107019169623017,0.4530674277113753,0.4563883425743104,0.4891772504929986,0.4833605514396024,0.4453734465526139,0.448870753867458,0.4235232200286665,0.4239514476277178,0.4212316250791674
0.5203892541409167,0.5305244802847712,0.5329327979084969,0.5087839342313006,0.5250400867501183,0.4796811508372104,0.4935909457008479,0.5366863321593853,0.5304876828022084,0.5142068292808243,0.523283482990899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6476923024172389,0.5003394857139705,0.6882091286122464,0.682270686820126,0.6651684078936484,0.6534918999998154,0.5336005075143797,0.4834463694514078,0.5077328648329421,0.4562383140739102,0.4647047145005227
0.6677813391822854,0.6284584550883847,0.629897223378826,0.6351542492097351,0.6686782438198231,0.6800832526134744,0.6624002403311738,0.6592959886420129,0.6238950159884884,0.6107498138693678,0.6237553166978397
0.9468867077642542,0.9452316289979428,0.9407079164313288,0.9320495161059036,0.9398891949619328,0.9388403490208196,0.9496897820563901,0.9482135106141476,0.9464206004444492,0.9498430898819332,0.9478747355190266
0.3857342779417259,0.3973367573817743,0.40119451566761705,0.4009930665618894,0.3789884862930594,0.3623971158561347,0.3702348706767042,0.3709289181154571,0.3967077520710853,0.4083169575466044,0.4031078261170418
0.6763910999924191,0.5814065127168945,0.6926474654509139,0.7052445988090497,0.6965404683434975,0.6958392545626879,0.6195756171115093,0.5740910611675591,0.5696049986788154,0.5382747854663563,0.5410237627533749
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5092851494610963,0.4952606898941725,0.4819106210567212,0.5552698641731301,0.5382482965483729,0.5354337890274875,0.5156813147948803,0.5419312919637227,0.5180771810332876,0.5204290849298403,0.5128742160670643
0.6206984578420712,0.6269970168021279,0.6752655219337086,0.6417679383178384,0.655651682657579,0.6547079121945234,0.6932320536309532,0.6815413654475787,0.6847716098940455,0.69496180818302,0.7061005773599599
0.9396968957114052,0.9398114152935536,0.9460570026263102,0.9405619852262735,0.9401395067369748,0.9368109219719986,0.9390366249447626,0.9431915659573008,0.9398916026219624,0.9374601205962168,0.9412590372955276
0.43436151333713263,0.4242758041465586,0.3886007014336681,0.40985481219543896,0.4007999567473726,0.4008749746904993,0.3682784568260747,0.37552608579929403,0.3680700800279088,0.36234332618685855,0.3588246602967388
0.4790888580977659,0.4796599143837342,0.4740964510747607,0.5170160007118622,0.5135756384191711,0.5163176530580275,0.5067500385071623,0.5213713380948563,0.5084134452111552,0.5109463647266945,0.5083944038850277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6864626961633282,0.6905997458823472,0.6286949220164585,0.5631374316340081,0.6588105981233592,0.6671933639808976,0.6550601669963731,0.6619632320663702,0.5103793847622844,0.556758845785031,0.560804114799918
0.44512221769276816,0.4204005228679951,0.4416201150980005,0.4395835229263101,0.4433531507340003,0.4316829325320495,0.5129956462526802,0.5042338535695354,0.4981929971314844,0.4965229427240138,0.4705380305850352
0.9106532087431629,0.93882544151234,0.9402565042147638,0.9374904013421692,0.9331757466400832,0.9248020856631975,0.9324334624191404,0.9356773284045772,0.936879160048981,0.9343298331193516,0.9270130307962252
0.5790199838704209,0.5980790740527571,0.5878393427606041,0.5850493658738433,0.5883034640274001,0.594100152504788,0.5501340193591682,0.5482721112707655,0.5399088445976558,0.5395443853066255,0.5584771079258659
0.6612760473838574,0.6632001785242434,0.616850487698961,0.5632198237500345,0.6215726544153638,0.6321050479767472,0.6311402436325696,0.6374320619725395,0.5381333702410516,0.5547114690652192,0.5586239336857369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.37032567352299617,0.3795859470933448,0.27891076245054736,0.30439081789855504,0.3298370249877377,0.33953529412333594,0.4615688975870868,0.4181906762014124,0.4249683429927172,0.3130989236309812,0.2507072328843576
0.7631938704711866,0.7966578965630586,0.7588137879076873,0.7123998689367128,0.656787249358085,0.7254004498011127,0.7300868505514231,0.7186564891079096,0.7287781222656192,0.7273434142083297,0.7246401473360785
0.8066049568782612,0.8081334978295942,0.8008773297423983,0.8130484922546426,0.8102105855935892,0.8066385495677374,0.8150069687940671,0.9480044946610484,0.9497604016640824,0.9545887592084948,0.9481439305353082
0.30410887053880803,0.2697535595495135,0.2785924264244937,0.3131944414454434,0.3541691827251384,0.31279956607888065,0.3150020200443799,0.31964664536871257,0.31649806655022433,0.3042613356159164,0.3000625521298773
0.3733637468706769,0.3790373691468566,0.3019772414454942,0.3147742614841175,0.32664086522471314,0.3314015774461743,0.4282533457958505,0.3933383157109661,0.3974057018206931,0.3299481867782509,0.2641935756688196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5564450561131059,0.5296377136523795,0.5772423229944035,0.5527666983625044,0.4779976463741506,0.5012752870593593,0.4453626605478213,0.4633777599270423,0.4578369182115513,0.4590105001565377,0.3975615246672333
0.7621614284984113,0.7602529804015923,0.8002878662018644,0.8803519759847511,0.8711886097941759,0.8684980863402607,0.8566835177596851,0.9274143548789908,0.8419039747414367,0.8783258244125942,0.8592692889297233
0.9079037119938594,0.9018796805450284,0.9091710567407584,0.9622559260251786,0.9734371911775712,0.9731386496952904,0.9682830796141556,0.9789360692891028,0.9684222397718346,0.952072579306666,0.9420417801550116
0.2807161907388498,0.2827283301656436,0.2370909385311341,0.17809087514259322,0.16781083727625445,0.16815485785802226,0.17190952444844398,0.1226138148201813,0.17578908185247624,0.15804292123981228,0.1649248716729516
0.5973279480272721,0.5818084716195094,0.6258462044755511,0.6178309852180699,0.5607546751967426,0.5715875862111275,0.5281269327185663,0.5332855526823991,0.5306412462018683,0.5359765590251805,0.4852200062619329
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5042750480630211,0.467661613165306,0.5008602469730117,0.4171873086413805,0.43043463314841,0.4157527756313621,0.4212517162656487,0.4358801746997321,0.4122689992376647,0.4105350181493142,0.4870723378002032
0.5499142338511456,0.5456327266496598,0.6068543405446365,0.4718081390412213,0.4844491252266633,0.4982869711844994,0.4600584562761544,0.5249518987901095,0.5212932131739798,0.45855455976822496,0.4702529225714058
0.9321840641251129,0.9405915213911332,0.9426573869258918,0.901268767854164,0.9407031015293388,0.9391609821112408,0.9397724198969124,0.9415146694181188,0.9400093739456821,0.936359646464034,0.9432849674052416
0.474708130391966,0.4764583484420938,0.44026531423963255,0.5250325232357224,0.5397696702659146,0.5293193966900063,0.5536736265497617,0.5139126926841632,0.515096896855427,0.5523748067629864,0.5571277932344223
0.5246338205263058,0.5048272082844188,0.5225672258092858,0.4718995325679666,0.452894725252767,0.4503664424815834,0.4500564680420133,0.4605772984996339,0.44938705690471215,0.4439540414006222,0.5025200965757438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3811969311583287,0.3948264344077272,0.3722288524465638,0.3451940253866209,0.4867147444506056,0.4660002741717065,0.4478894075649236,0.4338478280211485,0.4533627256509634,0.4602222494230174,0.3019063923197107
0.5810159076472008,0.6040241483708579,0.5405135041796335,0.5134424363864487,0.5275892236667996,0.57391442351338,0.5177188834466182,0.5245889797411508,0.5273796325269106,0.5893572064827155,0.559293411389541
0.9503707612495084,0.9442887567836941,0.9418152293380836,0.9483235917655436,0.9399845974976891,0.9442917351080646,0.9408765859974441,0.9393842243291975,0.9408114913821324,0.9455294977025012,0.9451092806535591
0.4684819280858244,0.44422376140056796,0.4789368056454221,0.5023069929374642,0.5032512315222031,0.4711278877712087,0.5017765358355972,0.5023142960221034,0.5023886795213862,0.4667311671130917,0.4694893938859195
0.40756495385932695,0.4225703350024518,0.4139755144841706,0.3944857415044327,0.4832476370953571,0.4822384920003699,0.4712296394064442,0.4668692811660429,0.47518157523762705,0.4776046233572286,0.3831290646144705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4053954745535512,0.31443459305788635,0.34172099694582303,0.4050648046611213,0.4018256815674762,0.4076604572658316,0.39957799668532257,0.4048058317469297,0.3989133380029416,0.4016701769319654,0.3999362398025226
0.7525383382970334,0.7476088862764882,0.6938743929042431,0.6783645533231026,0.6801975581324965,0.6814856346353921,0.695613419332015,0.6366178031025514,0.6561282146484764,0.6504404037073375,0.6614224167186447
0.8000907845443193,0.8121611556099231,0.8217132656256466,0.9505087788242976,0.9430809960831104,0.9499544693469636,0.9433459530282629,0.945401739543778,0.9466755466201412,0.9446914164975926,0.8757571670633446
0.28119582408007066,0.2753974727083044,0.3124754133620364,0.3303770173700983,0.32828700112486114,0.3292245446982782,0.31871721150780485,0.3620867999096775,0.3531333546481645,0.3580851748895801,0.34557225457255003
0.4488696751112928,0.3802938529203876,0.3940675745373773,0.4394908038542657,0.4342747375925871,0.436110302259861,0.4371974092950922,0.4379778667623704,0.4363238389898876,0.4372015996192885,0.4318140696735338
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8919930080719984,1.0,0.8217642573463468,0.9401704761602492,0.8389441896830379,0.8451275155594752,0.8474233354454124,0.8437929670847131,0.7445567882707789,0.7203972584060202,0.7355623342144749
0.5979048803032879,0.6172269060128227,0.608923214518748,0.6074061075087581,0.6046556823594939,0.6628874077089094,0.7130740754130566,0.6606519506849103,0.6606569935117994,0.6648069759965249,0.6750877330677717
0.6435471257957424,0.6451564979019201,0.6563783291366161,0.6487584743654651,0.6494566564755352,0.6423060291001187,0.6397361549096574,0.64744245968455,0.6569469031321321,0.93497767218281,0.9349842559352228
0.4141460173965061,0.4093824958997244,0.4117168164587031,0.4156199374793906,0.41834952159459454,0.3756053059633824,0.33023474682830195,0.3646484328560727,0.3671755297199681,0.3702089965365633,0.35597880891789896
0.9110268737267441,1.0,0.8780157735853356,0.9569912573952376,0.870980958728648,0.8735216207582417,0.8762008428412611,0.8726176938821925,0.7914345391388331,0.7818483700789162,0.7930905990816124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4924021492850656,0.3807079212808501,0.4054300592240779,0.3987128304358113,0.4413022806584588,0.5041133198078003,0.4971415425007028,0.4984106306672373,0.5203732447537902,0.5308427028631052,0.5018013529221992
0.6030137666014189,0.5993954144021129,0.5761203334675549,0.5695164335036659,0.5993392745365864,0.611634379880937,0.6062022886893644,0.610195824165669,0.6199640923888134,0.622489636406381,0.6134460882155517
0.9421830314944006,0.9478565278774757,0.9436437139755072,0.9585620295415996,0.9448856871530288,0.9447358138697772,0.9457533310179272,0.9443743595703756,0.943087318960396,0.9423095743262084,0.8924636938329371
0.4164191381682558,0.4119126098620954,0.42597270254326536,0.4380722978202135,0.4190771608183168,0.4163129339751013,0.4162142632208914,0.4145343691601693,0.4030231674196599,0.4025124215107648,0.40576416182900893
0.5314265776597987,0.4613059493182206,0.4723005438547828,0.4653894777618126,0.4892683414598235,0.5300683912260856,0.5310363882960356,0.5313461295974704,0.5491941184938234,0.5562538561937702,0.5419820830501442
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.511834734890752,0.4622236874947195,0.4820607462209187,0.4805017325744034,0.5594622746413636,0.5581307318569061,0.6098973568300142,0.5884676861147614,0.6215346973372068,0.5109812943364047,0.5562883590922275
0.6996164109879849,0.7175335013386823,0.7519114608071321,0.7268002692878217,0.7368495627691615,0.7826229431672631,0.7597334437024175,0.7606505023330845,0.7457595150048903,0.7402618208017744,0.7537853146786312
0.9624340769807384,0.9408094382447116,0.9535618142360058,0.9575887337062788,0.9617879043407698,0.9575264096349878,0.946521534818468,0.9510188812554116,0.9527105113863212,0.9538311828554872,0.9358357991746479
0.33876606511090235,0.3242563312966104,0.2991755468949369,0.3100901278825343,0.3152845755824461,0.2794441137683832,0.2868774750135228,0.288357314504008,0.2971522015455784,0.3014281358849777,0.2882348435740077
0.5424084375820263,0.5124249890887245,0.5146623250525955,0.5178490878294143,0.5637221806293746,0.5695514556474177,0.6112346809415949,0.6025276309429752,0.6313645382668075,0.5604905450948996,0.5776266650102562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39051310946937295,0.3917873243435024,0.4235352221626042,0.5211936567142528,0.5304849996162387,0.405497733962274,0.4663086019493666,0.34047641037539245,0.37173991949717344,0.3879746144342239,0.40507189303496616
0.5036587115877704,0.5042735295792055,0.5643309097637164,0.5711532874971968,0.5740986403603728,0.5628460028536947,0.598950377354087,0.5894713280359498,0.5291914055200888,0.5975357735109489,0.5255881260706377
0.949326125055342,0.9435189468922623,0.9495658655347584,0.9431807087024012,0.941666198986684,0.945615318041898,0.9449105064531058,0.9448890136244544,0.9473744749574512,0.9497138076522534,0.952143818283751
0.5110628826239302,0.510086360309898,0.4739874797455742,0.46604984578019704,0.4635730700857363,0.4685846986813049,0.4396763828220132,0.4408312536605393,0.4825795060826442,0.44666569697587016,0.4849712694044261
0.3938563602876896,0.39815894135211305,0.4146627166972752,0.4896224649360245,0.5168746135589908,0.4427446316743374,0.4702031414394909,0.3819573951936927,0.3913951993893192,0.3976732362185989,0.4104889785161805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6673099979523941,0.7101825710140767,0.563054085545265,0.6234195893552275,0.6274036071272864,0.5153457166967976,0.5598959897079889,0.5549584922411209,0.5091802767296616,0.5275314734238952,0.5169870612560344
0.7539163242911855,0.7305994355081225,0.7261792007882082,0.7410539558410082,0.7583562888007654,0.7374041958120419,0.7440259945649321,0.7509214824667879,0.7366668436201116,0.7429871981974159,0.7550244216531178
0.9562302013964344,0.9402235139628812,0.9480486348162106,0.945583803312696,0.9566438331252046,0.9594136329829775,0.9509141152257008,0.9507351532160594,0.9518008945842908,0.9533244496433662,0.9088689064858824
0.3170076195805962,0.31904363519234497,0.3177831240245697,0.3067088431283521,0.2983042150599955,0.3021794539025078,0.3008106064069484,0.2939045812343014,0.3030607506940598,0.29916036988131944,0.29136235079059697
0.6669047099463069,0.7016647144685705,0.6150949335748713,0.6403883932073147,0.6435140683151019,0.5716628477202227,0.5897344506654782,0.5880976004834265,0.5522443732436243,0.5634326401825032,0.5572741124948128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999237690725612,0.488156692778844,0.5514494092538248,0.541638679495517,0.5330016580640551,0.5301264144437893,0.5178107268625148,0.5100045130721538,0.5213692079853289,0.4205351805774776,0.4580825495972969
0.5320675482895909,0.5473641823441879,0.5382112480959326,0.547012249299216,0.5466348034459312,0.487922208841633,0.4660733843596426,0.4729682316276961,0.4806314758554471,0.4624791516983445,0.4862208066639214
0.9346992348081,0.9335425955988192,0.9341602935514094,0.9371144903173104,0.9241264491843264,0.9367419087948782,0.9279413014240688,0.9354340071631962,0.9238819941395072,0.942785287228114,0.8482671160630932
0.5080702994306895,0.5001855120004634,0.5051083929158316,0.5034946159699313,0.502052383952682,0.5419387174279322,0.5610004260484314,0.5651824192651128,0.562938057879347,0.574314451937066,0.5595755117110701
0.4784912357041476,0.4765773475784637,0.5297795337609765,0.5267928165991229,0.5250800339511432,0.5198421237844774,0.5173721782685515,0.5162666331221629,0.5164941033648358,0.44692119079263626,0.4638935429788133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4131208349484569,0.43574717702489457,0.4519150104635388,0.5444648416217708,0.5331504012700959,0.5477717548457443,0.5170668240069529,0.5305588244803464,0.5336328585229156,0.529839259748701,0.5275627735397972
0.5404011854911197,0.607811172443357,0.6202621028970777,0.6360615316820081,0.6307732641317239,0.6290732882299435,0.6243098869759218,0.6361801701364087,0.6306290111467512,0.6333990835716146,0.6305402032859182
0.9394276240839584,0.9404982121274325,0.9397861831502259,0.936337094979868,0.9376505243213796,0.9363968721741139,0.9398219301498484,0.9357171737357276,0.9388145775683344,0.9361221397278956,0.9383378684077296
0.493905833368949,0.4595154930131879,0.4405830666745691,0.42876045267174256,0.4285028017691657,0.4308349145721519,0.4276236960581262,0.4253483816851518,0.42449030506323226,0.4237410328701803,0.4254403902942476
0.4212691434823972,0.4337620774455171,0.4509933861894802,0.512291875087367,0.5148562261425399,0.5231514109218691,0.5161731710905535,0.5191802620776647,0.5182281649600818,0.5197287084150036,0.5177837235648057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5267115450114157,0.5538637505968521,0.5636609327693347,0.5667752015757687,0.5531154216287848,0.5256643696525638,0.5498859777370992,0.5715879656424212,0.5837397077910746,0.5949708185385967,0.5834016857713544
0.6320768370468625,0.665776363154456,0.7011320553346928,0.7027992788333346,0.727294951126913,0.7052789731658241,0.7193491181346742,0.7075578374585303,0.7063118220276359,0.7222994965103119,0.7257458293354322
0.9416782172195144,0.9237833013998208,0.9413988575843382,0.9382619345144899,0.9406276663925528,0.9444438710858802,0.9430422883180202,0.9451584167346376,0.9384805838251568,0.940522055027093,0.8959349384121484
0.4281102896671417,0.3975676204830266,0.3748670739318373,0.3680802249245828,0.3511858385234252,0.35637870399174565,0.3533045831304974,0.3550335961748862,0.3547702631994475,0.3484736888164694,0.3437365432754363
0.5197621611698378,0.5446776419199814,0.5550768379474007,0.557331651397454,0.5501245567020429,0.53833452223512,0.5498267068149023,0.5764421945598747,0.5814923185058302,0.5853663800375366,0.5847368180617105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4893539012629306,0.4931054450997643,0.48672879481643605,0.5030157592985838,0.5072245676413405,0.5084864350475302,0.5005668604159181,0.50534257158807,0.454353031920585,0.4571075520172347,0.4883784723360881
0.6902685422623696,0.6904134553598749,0.6991786936140101,0.6308645609414506,0.6121125856899655,0.6057261294997254,0.6083641776595532,0.6126952342874865,0.6219684386043576,0.5983211472664053,0.6256933324253648
0.9420839658370642,0.9506144988877272,0.94729288438006,0.9448225941481194,0.9423037702726941,0.9423304568784704,0.9409205104289432,0.9419204034032498,0.9434023028919096,0.9449176069389441,0.8954243689978342
0.3625734074795599,0.3623653843566909,0.3558056383238481,0.39970506799823297,0.4163089248794662,0.4174977245027784,0.4173457720997298,0.4170395288484128,0.4109886478854412,0.4256253866151869,0.4122630245209412
0.5130999079005085,0.5138722339478267,0.5157687267505476,0.5213064414759057,0.5235671479117068,0.5243627419836907,0.5227549703064863,0.5233019868326321,0.4906875905712557,0.4888478410573333,0.5017114516466167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4545933497733787,0.4595685090343029,0.464650812637553,0.4879687162478014,0.4959767750035409,0.3692365366394418,0.3334524692993188,0.3616296235209696,0.3195267489512944,0.3255972213222857,0.33422179414061176
0.7351170119371202,0.719892756516354,0.7280746890363525,0.7295956575693897,0.6593472263603704,0.672953396626568,0.6800605923570241,0.6782474601813195,0.6735966968505612,0.6717273360728914,0.6722554520706878
0.9414085262687456,0.9516605492006728,0.9458680320420711,0.9454186083712488,0.9459281595259764,0.9453023722495756,0.9495147331736588,0.9494429828980468,0.948758455134286,0.9459219447456864,0.915963673138516
0.32906848702473296,0.3376640439099422,0.3280816646932826,0.33080604411971504,0.3746857377818091,0.3651732994063169,0.35880695791740497,0.3539661855143831,0.3597427579336566,0.3591389473342487,0.3605402150653565
0.4838464672883026,0.488238343339718,0.4887742365064988,0.5052821830044395,0.5056734962925764,0.42872028485002256,0.3912364819593671,0.3996281621336672,0.3595419652478065,0.3602460711739437,0.362601865959581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5510180459887541,0.4229761857453748,0.35880272508301425,0.40383192214982977,0.4119275813923351,0.4160307827525293,0.5122541536964079,0.4843447494030161,0.5863173262539565,0.5548096473801063,0.5206402209365902
0.3969339681771912,0.38712761342231017,0.38777406487203336,0.3920061437127923,0.4437378080461668,0.4389812578945131,0.4320915183824503,0.4839617067897349,0.4826098049799895,0.5198584098873413,0.5184272339731777
0.919585564742392,0.9240108681246968,0.9217948543217268,0.9405276905987544,0.9331689981684392,0.9286690995501996,0.9234018752072056,0.9254659192148328,0.9316062608358288,0.9284939938100688,0.8925066546151277
0.6321484292572713,0.6340501103044998,0.6352270672345921,0.6352965861473353,0.6040923979567346,0.5991746112066075,0.6058822803811672,0.5730481206389664,0.5645352555201021,0.5402540813260585,0.5276468972351626
0.5174695177194295,0.4409400589734725,0.3789799534890447,0.39977822503782795,0.40773224912939854,0.4127744196757029,0.4809532456224532,0.476041073722099,0.5403575532428618,0.5402254197225907,0.5174168332936759
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.392895825125839,0.387104151136351,0.40702769077088896,0.4032395868601199,0.5257279933026846,0.4875925433911783,0.4621383962243168,0.4895511105382778,0.4938354102341964,0.5159226663688598,0.4952701479278783
0.4715738748427332,0.463655182214953,0.4623401514776895,0.4838278749255654,0.4882645064079311,0.4452891807131689,0.4490176174988189,0.4271074393444454,0.4447385473029457,0.5018443154588885,0.4824050099364035
0.9402925551506324,0.9400339129304178,0.9341551370869531,0.9450090478517728,0.9316663457289432,0.9387354655136878,0.9348940750827044,0.9426456684486166,0.9304545188881536,0.9441055110288724,0.8841380146483057
0.508848124480997,0.5209776235472198,0.524314854010035,0.5239544216535256,0.5203678252870838,0.5548015280956925,0.5536476034937063,0.5680707675230473,0.5601747989895757,0.5270985516090687,0.5229558287600015
0.4057696436920777,0.4009827268811324,0.4104833366417723,0.4062308094106904,0.4962689271192524,0.4754518593646132,0.4686410816974089,0.480338604487295,0.4854144756474791,0.49521268332805296,0.4916266340073347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
