Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
158,12,0,0.75,15,2152,99,70
158,20,0,0.75,15,2159,100,70
158,23,1,0.41,15,2161,100,71
160,11,1,0.28,15,2183,100,72
161,13,1,0.6,15,2186,100,73
162,10,0,0.75,15,2186,101,73
162,12,1,0.54,15,2187,101,74
163,12,1,0.38,15,2189,101,75
164,21,1,0.61,15,2200,101,76
165,11,1,0.52,15,2201,101,77
166,11,1,0.31,15,2202,101,78
167,11,1,0.63,15,2203,101,79
168,25,1,0.51,15,2218,101,80
169,20,1,0.55,15,2228,101,81
173,15,0,0.83,17,2279,102,81
173,16,0,0.75,17,2279,103,81
173,17,0,1.05,17,2279,104,81
175,11,0,0.72,17,2314,105,81
175,29,0,0.75,17,2331,106,81
177,12,1,0.59,17,2355,106,82
180,16,1,-0.01,18,2385,106,83
181,14,1,0.13,18,2389,106,84
183,20,1,0.25,18,2420,106,85
184,21,0,0.82,18,2431,107,85
185,16,0,0.8,18,2446,108,85
185,17,0,0.86,18,2446,109,85
185,20,0,1.05,18,2448,110,85
185,22,0,0.77,18,2449,111,85
187,16,1,0.34,18,2484,111,86
188,30,1,0.54,18,2504,111,87
189,11,0,0.76,18,2505,112,87
189,27,1,0.31,18,2520,112,88
190,12,0,0.8,18,2522,113,88
190,13,0,0.87,18,2522,114,88
192,16,0,0.74,18,2566,115,88
192,17,0,0.83,18,2566,116,88
196,21,0,0.71,18,2653,117,88
197,15,0,0.9,18,2667,118,88
197,16,0,0.89,18,2667,119,88
197,17,0,0.81,18,2667,120,88
199,22,1,0.67,18,2713,120,89
203,12,0,0.73,19,2775,121,89
203,13,0,0.73,19,2775,122,89
203,29,1,0.49,19,2790,122,90
205,26,1,0.46,19,2827,122,91
206,20,0,0.79,19,2837,123,91
206,21,0,0.75,19,2837,124,91
206,22,0,0.85,19,2837,125,91
206,24,1,0.03,19,2838,125,92
207,28,1,0.41,19,2856,125,93
208,16,0,0.86,19,2862,126,93
210,11,0,0.73,19,2898,127,93
210,13,0,0.74,19,2899,128,93
211,11,1,0.62,19,2917,128,94
212,13,0,0.72,19,2920,129,94
212,14,1,0.5,19,2920,129,95
213,26,1,0.36,19,2936,129,96
214,30,1,0.64,19,2956,129,97
215,19,0,0.71,19,2965,130,97
215,20,0,0.77,19,2965,131,97
215,23,0,0.7,19,2967,132,97
215,25,0,0.86,19,2968,133,97
215,30,0,0.72,19,2972,134,97
216,25,1,0.34,19,2987,134,98
217,11,1,0.24,19,2988,134,99
218,12,0,0.77,19,2990,135,99
218,13,0,0.92,19,2990,136,99
218,16,0,0.76,19,2992,137,99
218,17,0,0.97,19,2992,138,99
218,24,0,0.79,19,2998,139,99
218,26,0,0.86,19,2999,140,99
218,28,0,0.89,19,3000,141,99
218,30,0,0.86,19,3001,142,99
219,26,1,0.32,19,3017,142,100
221,26,1,0.43,20,3049,142,101
224,25,1,0.66,21,3100,142,102
226,11,0,0.76,21,3122,143,102
