header0,header1,header2,header3,header4,header5,header6,header7,header8,header9,header10,header11,header12,header13,header14,header15,header16,header17,header18,header19,header20,header21,header22,header23,header24,header25,header26,header27,header28,header29
0.028000000000000025,0.02400000000000002,0.008000000000000007,0.020000000000000018,0.0,0.020000000000000018,0.02400000000000002,0.020000000000000018,0.02400000000000002,0.028000000000000025,0.01200000000000001,0.01200000000000001,0.02400000000000002,0.020000000000000018,0.020000000000000018,0.02400000000000002,-0.07599999999999996,0.08800000000000008,-0.19199999999999995,-0.21199999999999997,-0.45600000000000007,-0.46399999999999997,-0.788,-0.78,-0.78,-0.7959999999999999,-0.8279999999999997,-0.836,-0.836,-1.1119999999999999
0.01200000000000001,0.01200000000000001,0.0,-0.0039999999999998925,0.016000000000000014,0.016000000000000014,0.01200000000000001,0.020000000000000018,0.01200000000000001,0.016000000000000014,0.020000000000000018,0.01200000000000001,0.0040000000000000036,-0.0039999999999998925,0.008000000000000007,0.0,0.01200000000000001,0.028000000000000025,0.008000000000000007,0.09200000000000008,0.04400000000000004,-0.07200000000000006,-0.09199999999999997,-0.04399999999999993,0.06400000000000006,0.09600000000000009,0.06800000000000006,0.06000000000000005,-0.027999999999999914,-0.051999999999999935
1.1103999999999998,1.0976,1.0303999999999998,1.0495999999999999,1.0863999999999998,1.048,1.08,1.0608,1.0655999999999999,1.0912000000000002,1.0768,1.072,1.0831999999999997,1.0543999999999998,1.1056,1.1152000000000002,0.5247999999999999,0.48960000000000004,0.5136000000000001,0.5775999999999999,0.5536000000000001,0.5584,0.5648000000000002,0.4159999999999999,0.4224000000000001,0.43520000000000003,0.33919999999999995,0.28,0.2751999999999999,0.2896000000000001
-0.013997999999999955,-0.020000000000000018,-0.014398000000000022,0.00039999999999995595,-0.016199999999999992,-0.013198000000000043,-0.01879799999999998,-0.005997999999999948,-0.017598000000000003,-0.010993999999999948,-0.01019800000000004,-0.015198000000000045,-0.014800000000000035,-0.014398000000000022,-0.018399999999999972,-0.0036000000000000476,-0.012997999999999954,-0.0018000000000000238,-0.00660000000000005,-0.09060000000000001,-0.0736,0.0394000000000001,0.030200000000000005,-0.015000000000000013,-0.1058,-0.15200000000000002,-0.12239999999999995,-0.12180000000000002,-0.03720000000000001,-0.038799999999999946
-0.0021999999999999797,0.006199999999999983,0.006000000000000005,0.006199999999999983,-0.006000000000000005,0.007800000000000029,0.005398000000000014,0.008598000000000106,-0.0007979999999999654,-0.0006000000000000449,-0.0006000000000000449,0.005400000000000071,-0.00020200000000003548,-0.0011980000000000324,-0.0028000000000000247,0.0034000000000000696,-0.01880000000000004,0.13519799999999993,-0.13319999999999999,-0.15559600000000007,-0.39460000000000006,-0.4042,-0.708,-0.6858000000000001,-0.697,-0.6966,-0.7192000000000001,-0.7175999999999999,-0.734,-0.9890000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0040000000000000036,0.0040000000000000036,-0.0039999999999998925,0.008000000000000007,0.0040000000000000036,-0.008000000000000007,-0.016000000000000014,-0.008000000000000007,-0.0039999999999998925,0.0,-0.008000000000000007,0.0,0.0040000000000000036,0.0,0.0,-0.016000000000000014,-0.008000000000000007,0.0,0.0,0.0040000000000000036,-0.0119999999999999,0.016000000000000014,0.0040000000000000036,0.01200000000000001,-0.0039999999999998925,-0.07599999999999996,-0.09600000000000009,-0.17200000000000004
0.016000000000000014,0.0040000000000000036,0.0040000000000000036,0.02400000000000002,0.01200000000000001,0.0040000000000000036,-0.0039999999999998925,-0.0039999999999998925,0.0,0.016000000000000014,-0.0039999999999998925,0.0,-0.0039999999999998925,0.0040000000000000036,0.008000000000000007,0.0040000000000000036,0.0,0.0,-0.0039999999999998925,0.0,-0.008000000000000007,-0.0119999999999999,0.01200000000000001,0.0,0.008000000000000007,0.008000000000000007,0.0,0.052000000000000046,0.09600000000000009,0.10000000000000009
0.976,0.9968000000000001,1.0032,0.9872000000000001,1.0032,1.0,0.9712000000000001,0.9984,0.992,0.992,1.0224000000000002,1.0336000000000003,1.008,0.9904,1.0032,1.0048,0.9968000000000001,1.0128,1.0048,1.0352000000000001,0.9663999999999999,0.9984,0.9775999999999998,1.0368,1.0112,1.016,1.0224000000000002,0.49439999999999995,0.40800000000000014,0.26879999999999993
-0.007000000000000006,-0.0006000000000000449,0.00039999999999995595,-0.007800000000000029,-0.009399999999999964,-0.0046000000000000485,-0.002597999999999989,-0.008199999999999985,0.0015979999999999883,-0.004398000000000013,-0.0012020000000000364,-0.009398000000000017,0.00019999999999997797,-0.003801999999999972,-0.0021980000000000333,-0.007399999999999962,0.0016000000000000458,-0.003198000000000034,-0.0016000000000000458,-0.0031999999999999806,-0.00660000000000005,-0.013198000000000043,-0.0038000000000000256,0.0036000000000000476,-0.008596000000000048,-0.006198000000000037,-0.009199999999999986,-0.035800000000000054,-0.06279999999999997,-0.05720000000000003
