Rewardlist,ButtonData,Zposition(Inches),Zposition(mm)
0.3699955344200134,0,11.470454273113608,291.3495385370856
0.20212015509605408,0,11.422637946337462,290.1350038369715
0.18978053331375122,0,11.440262392255663,290.58266476329385
0.035120509564876556,0,11.400538456365465,289.57367679168283
0.20205119252204895,0,11.424647844204307,290.1860552427894
0.29435065388679504,0,11.379845777568221,289.0480827502328
0.21887654066085815,0,11.371422510325909,288.83413176227805
0.0681149959564209,0,11.385564541259408,289.1933393479889
0.20578649640083313,0,11.380079268330336,289.05401341559053
-0.027133457362651825,0,11.398273947969079,289.5161582784146
0.3652058243751526,0,11.415994606161117,289.9662629964924
0.4857555627822876,0,11.237226334771513,285.42554890319644
0.1328490823507309,0,11.41391665571034,289.9134830550426
0.3019425570964813,0,11.409770141372086,289.80816159085094
0.3802677094936371,0,11.396998548680545,289.48376313648583
0.4360830783843994,0,11.519125950470567,292.5857991419524
0.2255954146385193,0,11.486714147391915,291.7625393437546
0.033111512660980225,0,11.218774697962404,284.95687732824507
0.2514205574989319,0,11.435826067775489,290.4699821214974
0.40018633008003235,0,11.463484749862552,291.1725126465088
0.4047960340976715,0,11.41555930428803,289.95520632891595
-0.08825021982192993,0,11.509864932453633,292.35056928432226
0.1685841828584671,0,11.49776447903812,292.0432177675682
0.056161507964134216,0,11.31579304292202,287.42114329021933
0.1312529444694519,0,11.483927511411906,291.6917587898624
0.5201308727264404,0,11.428296870687603,290.27874051546513
-0.10697731375694275,0,11.46167196982503,291.12646803355574
0.4189373850822449,0,11.408255384719372,289.76968677187205
0.048544883728027344,0,11.510578311264515,292.36868910611867
0.06507688760757446,0,11.524200561255217,292.7146942558825
0.03458213806152344,0,11.522108530959487,292.66155668637094
0.46952465176582336,0,11.561563776475191,293.66371992246985
-0.20665046572685242,0,11.510759002608062,292.37327866624474
-0.1929973065853119,0,11.383715388289094,289.146370862543
0.21692055463790894,0,11.509719440722465,292.3468737943506
-0.09487304091453552,0,11.3791194922328,289.0296351027131
0.11372053623199463,0,11.464696789848805,291.20329846215964
0.08319693803787231,0,11.346747582048177,288.2073885840237
0.2691318392753601,0,11.321679591432215,287.5706616223782
-0.21404056251049042,0,11.338002825012802,287.9852717553252
0.5731405019760132,0,11.316547487947345,287.4403061938625
-0.041297733783721924,0,11.518431344786286,292.56815615757165
0.15720224380493164,0,11.373397208580375,288.8842890979415
-0.034643128514289856,0,11.209444454041124,284.71988913264454
-0.04474678635597229,0,11.43383259639442,290.41934794841825
0.3870857357978821,0,11.419123851701617,290.0457458332211
0.3740217387676239,0,11.467504545596242,291.2746154581445
-0.376691997051239,0,11.36035223223269,288.55294669871034
0.4216929078102112,0,11.37987628389895,289.0488576110333
-0.15420794486999512,0,11.495029469156265,291.9737485165691
1,1,11.030389892470836,280.17190326875925
0.021105915307998657,0,11.415592157259583,289.9560407943934
-0.04398280382156372,0,11.305106440603733,287.1497035913348
-0.1088360846042633,0,11.459314769116045,291.0665951355475
-0.16790220141410828,0,11.421694596725702,290.11104275683283
0.5451375842094421,0,11.359825411367417,288.5395654487324
-0.09531152248382568,0,11.44682594664395,290.7493790447563
-0.18440678715705872,0,11.384228129309417,289.15939448445914
-0.06422834098339081,0,11.372686176410317,288.86622888082206
