Rewardlist
-1.6952006898075336
-1.6987922235906137
-1.6790346811622392
-1.8662661126881837
-1.6966708602845664
-1.847792182791233
-1.8486487066924582
-1.7244691675007342
-1.630813558843732
-1.9469670906692755
-1.9098713925033817
-1.701269102981687
-1.8997432907015082
-1.8515620612770327
-1.8495369102448223
-1.8632213462173937
-1.9362875282734642
-1.9048460611760625
-1.881301040455698
-1.8783219799280158
-2
-2
-1.8911017858624461
-1.9635132551282641
-1.897793232175708
-1.8953644589215521
-2
-1.8968756956130264
-1.8948552378624672
-2
-2
-2
-2
-1.850740736988186
-1.720797847929596
-1.7633107664406307
2
2
2
-1.5638850158661608
-1.6561490665137768
-1.708741980689764
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
-1.643398593589664
2
2
-1.7102919369548548
-1.761155376842618
2
-1.5833140285789966
-1.5710270172178742
-1.874420689556004
-1.6711147683769472
2
2
2
2
2
2
-1.7138987239032986
2
2
2
-1.6387381649106736
-1.7434347186505796
2
-1.726328880354762
-1.6700306203156714
-1.5327849850088366
2
2
2
2
2
2
2
-1.4997442821890115
2
-1.5043953243046992
-1.5875121690154064
2
-1.5535762227207428
2
-1.545523724728822
2
2
-1.5030682989180093
2
2
-1.5875767016381026
-1.8176437147885558
-1.6906693263739356
2
-1.5692377035886036
2
-1.8135887194424853
-1.6400851367443803
2
-1.4687439835667622
-1.7117726673156017
-1.6062371894806624
-1.6273158906936658
-1.7989879202276473
2
-1.8219744404315943
-1.8278750687867404
2
2
-1.8029948094367985
2
2
-1.5381153796434397
-1.53932155302763
2
2
-1.5020205237895237
2
2
-1.5928144039601086
-1.4975795060276997
2
2
-1.6146651500046243
2
2
2
-1.5912198615193365
2
2
2
2
2
-1.6785594863951214
-1.6979180998831982
2
-1.7629669835597284
-1.8828944095760587
2
-1.515998289865255
2
-1.6869311275392782
-1.6791872128158811
-1.4923476703077565
-1.6720463847845792
-1.7466296701341868
-1.5586590467482804
-1.8023752962589263
2
2
-1.7391978586405514
-1.6416069333195686
-1.7869778124839062
2
-1.7117832271993159
-1.5904736297369002
2
2
2
2
-1.6766164677917956
2
2
-1.5665683996498583
2
2
2
-1.5562103270471095
-1.7118242934137573
2
2
-1.6550332388013604
-1.6059602858632793
-1.8315252685904504
2
2
-1.678834043371678
2
2
-1.5470994940429925
2
2
-1.538029727253317
-1.7794943748921153
2
-1.7000347699075924
-1.718885335657001
-1.5691309314310544
2
-1.7763440095841876
-1.711684668284656
2
-1.7117081346929073
-1.8731804898798465
-1.6927214637756354
2
2
-1.7592440378904328
-1.7413145286649456
-1.6677379522293805
2
2
2
2
2
-1.6268829354614027
-1.6736667402744292
-1.4652439687758694
2
2
-1.6405908378422254
2
2
2
-1.7202311341702945
-1.5876564874261607
2
-1.663650103911758
2
-1.57933177909851
2
2
2
-1.5974795259207486
2
-1.4464274293184296
2
-1.6717248949915184
2
-1.5388299317747354
2
-1.8693097058385622
2
-1.63288681601286
-1.6305812414020302
-1.7231315822303284
-1.8817621553778654
2
2
-1.6246325069099665
-1.677186701512337
2
-1.6918567266315225
2
-1.641927249792218
-1.7490103372514252
2
-1.663028244093061
2
-1.817980457746982
-1.6828186394929894
2
2
2
-1.4909302992492908
2
-1.855117222127319
-1.7016797651261086
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
-1.5422830137491221
-1.555040526595711
2
2
2
2
2
2
2
-1.8079579547822462
-1.6555318999767312
-1.5927569112598885
2
2
2
-1.528423753035069
-1.5025133183628316
-1.514890675395728
-1.5469082428157321
2
2
-1.7146684220939878
-1.502954486837984
-1.5809052017718557
-1.8146024682790056
2
2
2
2
-1.6594554834365844
-1.8733330215334902
-1.5731906200587762
2
2
2
-1.5137560745567082
2
2
2
2
2
2
2
2
2
2
-1.63126646052301
2
-1.51921905439794
2
2
2
2
2
-1.54139129023552
2
2
-1.60202966248095
-1.5181290397346014
2
-1.472556101587415
-1.5715080785870548
2
2
2
-1.4957350463390355
2
-1.726872127705814
-1.8337545773744583
2
2
-1.574204368895293
-1.6291439238965513
-1.7294815923035145
-1.5554441488176582
-1.7875503928452723
-1.838481885316968
-1.8059187239050871
-1.533105301481486
-1.6755475728958835
-1.645714728084208
-1.5602172162562606
-1.5416576339691872
2
-1.5791299679875372
-1.5472895719498396
-1.517119984179736
-1.789103869071603
