Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
138,22,0,0.78,2,2691,166,2
140,11,0,0.77,2,2721,167,2
140,12,0,0.94,2,2721,168,2
140,13,0,1.04,2,2721,169,2
140,14,0,0.85,2,2721,170,2
140,15,0,0.75,2,2721,171,2
140,16,0,0.87,2,2721,172,2
140,17,0,0.84,2,2721,173,2
140,18,0,0.75,2,2721,174,2
140,19,0,0.76,2,2721,175,2
140,27,0,0.8,2,2728,176,2
142,26,1,0.47,2,2768,176,3
145,17,0,0.93,2,2817,177,3
146,16,0,0.82,2,2836,178,3
146,20,0,0.78,2,2839,179,3
147,18,0,0.81,2,2857,180,3
147,19,0,0.9,2,2857,181,3
147,20,0,1.14,2,2857,182,3
147,21,0,0.99,2,2857,183,3
147,25,0,0.81,2,2860,184,3
147,26,0,0.85,2,2860,185,3
147,28,0,0.87,2,2861,186,3
147,29,0,0.98,2,2861,187,3
147,30,0,0.85,2,2861,188,3
148,11,1,0.46,2,2862,188,4
150,28,1,0.54,2,2901,188,5
152,23,0,0.7,2,2935,189,5
152,25,0,0.81,2,2936,190,5
152,26,0,0.72,2,2936,191,5
152,27,0,0.94,2,2936,192,5
152,28,0,0.98,2,2936,193,5
152,29,0,0.86,2,2936,194,5
152,30,0,0.84,2,2936,195,5
156,30,1,0.58,2,3019,195,6
157,28,1,0.56,2,3037,195,7
158,19,0,0.8,2,3046,196,7
158,20,0,0.86,2,3046,197,7
158,25,0,0.7,2,3050,198,7
158,26,0,0.95,2,3050,199,7
158,27,0,1.09,2,3050,200,7
158,28,0,0.96,2,3050,201,7
158,29,0,0.74,2,3050,202,7
159,23,0,0.72,2,3064,203,7
159,24,0,0.71,2,3064,204,7
159,26,0,0.77,2,3065,205,7
159,27,0,1.14,2,3065,206,7
159,28,0,1.07,2,3065,207,7
159,29,0,0.88,2,3065,208,7
159,30,0,0.97,2,3065,209,7
161,21,1,0.32,2,3097,209,8
162,23,0,0.78,2,3110,210,8
162,24,0,0.91,2,3110,211,8
162,25,0,0.87,2,3110,212,8
162,26,0,0.86,2,3110,213,8
162,30,0,0.88,2,3113,214,8
164,13,0,0.74,2,3137,215,8
165,26,0,0.94,2,3170,216,8
165,28,0,0.84,2,3171,217,8
165,29,0,1.06,2,3171,218,8
165,30,0,1.0,2,3171,219,8
