Rewardlist,,ButtonData,Zposition(Inches),Zposition(mm),,,,,
0.256568801310658,0.256568801310658,0,11.3160863730252,287.428593874839,287.428593874839,,,,
0.150663727545739,0.203616264428199,0,11.4229946357429,290.14406374787,288.786328811355,,,,
0.24345929234028,0.216897273732226,0,11.3314392706245,287.818557473863,288.463738365524,,,,
0.104010161298515,0.188675495623798,0,11.4706959771186,291.355677818813,289.186723228846,,,,
0.193803199157118,0.189701036330462,0,11.3814473599315,289.088762942259,289.167131171529,,,,
0.100533612915873,0.174839799094697,0,11.4726812352568,291.406103375522,289.540293205528,,,,
0.156840086197853,0.172268411538005,0,11.4165777464062,289.981074758717,289.603261998841,,,,
0.543850437742471,0.218716164813563,0,11.030313626644,280.169966116758,288.42410001358,,,, 
0.241748591178656,0.221275323298574,0,11.3338680438787,287.880248314518,288.363672047018,,,,
1,0.299147790968716,1,10.9958954456598,279.295744319758,287.456879274292,,,,
0.165901639744639,0.2870345044938,0,11.4066397225112,289.728648951784,287.663403790427,,,,
0.539227555316687,0.308050592062374,0,11.0353530378163,280.297967160534,287.049617404603,,,,
0,0.284354392672961,0,11.4223903757304,290.128715543552,287.286471107599,,,,
0.177966893547774,0.27675528559259,0,11.3970231884092,289.484388985594,287.443465241741,,,,
0.451510121268035,0.288405607970953,0,11.1218455253541,282.494876343995,287.113559315225,,,,
0.38168699683249,0.294235694774799,0,11.1914609720767,284.263108690747,286.935406151195,,,,
0.450367307186125,0.303419907269583,0,11.1221951748371,282.503757440863,286.67472093294,,,,
0.304029612001777,0.303453779754705,0,11.27114468126,286.287074904004,286.653185042444,,,,
1,0.340114107136036,1,11.0040758355767,279.503526223647,286.276887209876,,,,
1,0.373108401779235,1,11.0183692248434,279.866578311022,285.956371764933,,,,
0.543447988840939,0.381219810686935,0,11.0298032322645,280.157002099519,285.680211304675,,,,
0.207811471563577,0.373337613454055,0,11.3662798469573,288.703508112716,285.817633886859,,,,
0.485654918596149,0.378220974547189,0,11.0890113269269,281.660887703944,285.636905791949,,,,
1,0.404128433941056,1,11.0055530459762,279.541047367795,285.382911690943,,,,
0.497504281443357,0.407863467841148,0,11.0785429622054,281.394991240017,285.223394872906,,,,
1,0.430637949847258,1,10.997846677506,279.345305608652,284.997314516588,,,,
1,0.451725433186249,1,11.0103272867352,279.662313083073,284.799721870903,,,,
1,0.471306667715311,1,11.0246347558469,280.02572279851,284.629221904032,,,,
1,0.489537472276852,1,11.0013994917154,279.435547089572,284.45012966905,,,,
1,0.506552889867624,1,11.0171747846633,279.836239530448,284.296333331097,,,,
1,0.522470538581571,1,11.0126234747827,279.720636259481,284.148730199754,,,,
0.522576965340972,0.522473864417803,0,11.0504783112556,280.682149105892,284.040399540571,,,,
0.254702048534156,0.514359566966783,0,11.3215294064194,287.566846923053,284.147261582464,,,,
0.544455871075392,0.515244752381742,0,11.0315385731548,280.201079758132,284.031197411161,,,,
0.544603709447385,0.516083579726475,0,11.0272571269691,280.092331025015,283.918658371556,,,,
1,0.529525702511851,1,11.0040429826051,279.50269175817,283.795992632296,,,,
1,0.542241224065584,1,11.0212673262626,279.94019008707,283.691781752695,,,,
1,0.554287507642806,1,11.014546546939,279.769482292251,283.588563345841,,,,
0.298384767496586,0.547725898921108,0,11.2743701390743,286.369001532488,283.659856632678,,,,
0.33405136139989,0.542384035483077,0,11.2397994264364,285.490905431485,283.705632852648,,,,
1,0.553545400471295,1,11.0237301258087,280.002745195541,283.615318519548,,,,
0.463754893094301,0.551407531248033,0,11.1097814448714,282.188448699734,283.5813454286,,,,
0.330022179102897,0.546259034686518,0,11.2444903614461,285.610055180732,283.628524725162,,,,
0.518067894995212,0.545618326966261,0,11.0576273525298,280.863734754256,283.565688589459,,,,
1,0.555715697478122,1,11.0192586017162,279.88916848359,283.483988142662,,,,
1,0.565374051880772,1,11.0197971557856,279.902847756953,283.406137264712,,,,
1,0.574621412479053,1,11.0247614744514,280.028941451066,283.334282034634,,,,
0.478545770215987,0.572619836598573,0,11.0954012298942,281.823191239312,283.302800976398,,,,
1,0.581341880749622,1,11.0105326178074,279.667528492308,283.228611742029,,,,
0.446703027537465,0.585222171080782,0,11.1287270495743,282.669667059186,283.131490786608,,,,
1,0.602555564396175,1,11.0177497116655,279.850842676304,282.921425050453,,,,
1,0.617995170674945,1,11.0254678133398,280.046882458832,282.762819437902,,,,
0.170780306020379,0.619357826689677,0,11.4016613240004,289.602197629609,282.727034127918,,,,
1,0.635810822625246,1,10.994602446565,279.262902142752,282.526506356499,,,,
0.497645079892873,0.643915138277837,0,11.0774658540666,281.367632693292,282.321639607883,,,,
0.271301012411714,0.646251075547508,0,11.3039331201911,287.119901252854,282.263248311845,,,,
0.506802845713496,0.645495002240794,0,11.0684465400547,281.138542117389,282.283015169,,,,
1,0.660969520788169,1,11.0014041849971,279.435666298926,282.110676760519,,,,
0.406164807280897,0.648850435222473,0,11.1672518520027,283.64819704087,282.199502326256,,,,
0,0.645464687472582,0,11.4207383405894,290.086753850971,282.206810589504,,,,
0.529098280194402,0.645257967572127,0,11.0428963147491,280.489566394628,282.210720777955,,,,
0.498054568716883,0.655422346525533,0,11.0766797293901,281.34766512651,282.031515667403,,,,
0.397628901278972,0.659905244642496,0,11.1764671105236,283.882264607299,281.917186598459,,,,
1,0.671098915637026,1,11.0036053340912,279.491575485916,281.855894744212,,,,
0.38332964541018,0.671132439077387,0,11.1908308990151,284.247104834983,281.855568134911,,,,
0.531764064171911,0.672793597383219,0,11.0427250099689,280.485215253209,281.814373396387,,,,
0.229845255592465,0.671279630925887,0,11.3422162186146,288.09229195281,281.851214560649,,,,
0.198528160458803,0.654923062771984,0,11.3755455582559,288.9388571797,282.043772335262,,,,
0.251146887683868,0.639640346194104,0,11.3226487540931,287.595278353964,282.201500907567,,,,
0.198182030937076,0.63259410215525,0,11.3752463615507,288.931257583388,282.380567346013,,,,
0.241279263013601,0.633277118307291,0,11.3329176543444,287.856108420349,282.36327347474,,,,
0.276984576490522,0.629018539896973,0,11.2995284753621,287.008023274196,282.47239869046,,,,
0.258962374952436,0.613895323059267,0,11.3174978774816,287.464446088032,282.634100705159,,,,
0.177361460214854,0.60736179609542,0,11.3978738457084,289.505995680993,282.799631408036,,,,
0.108231768143176,0.589162444424873,0,11.4669788980514,291.261264010505,283.042814232563,,,,
0.204759665170313,0.572933049836512,0,11.3695299445003,288.786060590308,283.229013161282,,,,
0,0.552524886571206,0,11.3924049992651,289.367086981333,283.419653246646,,,,
0.105673929643631,0.534273334114953,0,11.4691448475331,291.316279127341,283.662117165784,,,,
0.20355701174736,0.518019395579185,0,11.3727401491493,288.867599788392,283.846430640436,,,,
0.155047252607345,0.500775461958927,0,11.4176337347776,290.00789686335,284.056374734393,,,,
0.142532617086172,0.493019454851686,0,11.4297916808933,290.31670869469,284.25299839947,,,,
0.210101793009041,0.492109245555255,0,11.3616909908235,288.586951166917,284.273816853427,,,,
0.230679486405849,0.485705645868122,0,11.3436124699056,288.127756735603,284.435585771334,,,,
1,0.494999447716134,1,11.0217671607584,279.952885883263,284.432739952115,,,,
0.255616065135598,0.47980793884135,0,11.3174485980243,287.463194389816,284.595199189495,,,,
0.402195464324951,0.467607846276553,0,11.1733402116239,283.802841375247,284.674028807621,,,,
0.446496523144841,0.456311856952979,0,11.1265646200538,282.614741349366,284.732095318991,,,,
0.2110357560575,0.454529224066467,0,11.3644670669198,288.657463499763,284.778798624446,,,,
0.232140270319581,0.452449405881154,0,11.3415204396099,288.074619166091,284.831527476172,,,,
0.19712486924529,0.436064199131058,0,11.376282403475,288.957573048266,285.014279065003,,,,
0.216895318198205,0.431026248622975,0,11.3581041503221,288.495845418181,285.143001447012,,,,
0.283430798837541,0.430075404127763,0,11.2918455733001,286.812877561823,285.167548842545,,,,
0.306251880863309,0.425752628329153,0,11.2666004113019,286.171650447067,285.275873652602,,,,
0.242923084911704,0.410302079041637,0,11.3294481458843,287.767982905461,285.436665783661,,,,
0.287154917827248,0.395754220221784,0,11.2860528904229,286.665743416743,285.574684062432,,,,
0.481670322474837,0.385176063537597,0,11.0924984351933,281.74946025391,285.609796691062,,,,
0.461214654400944,0.384822367296474,0,11.1114229201287,282.230142171269,285.618101812122,,,,
0.241809603840112,0.369349093905456,0,11.3330690126777,287.859952922013,285.785294147422,,,,
0.445329069334267,0.369321053942125,0,11.128294094342,282.658669996287,285.785069717567,,,,
1,0.369321053942125,1,11.0212110068828,279.938759574823,285.786863939986,,,,
0.473394893604517,0.358574010954463,0,11.1015071893215,281.978282608767,285.826280269576,,,,
0.442414541429281,0.364117566779134,0,11.1301749269634,282.706443144872,285.685550586214,,,,
1,0.364117566779134,1,11.0014429045707,279.436649776096,285.689096456282,,,,
1,0.37436970800581,1,11.0179468294948,279.855849469169,285.658243737423,,,,
0.50207319113016,0.379079344306186,0,11.0730001965761,281.254204993033,285.538535650488,,,,
0.327121731042862,0.375412382782296,0,11.2463571142226,285.657470701255,285.630758682811,,,,
1,0.375412382782296,1,11.0108071747839,279.674502239512,285.635632885681,,,,
0.344161863395572,0.374147016580555,0,11.2301864122957,285.246734872311,285.66825610673,,,,
1,0.394555179845861,1,10.9963096277654,279.306264545242,285.448246120899,,,,
1,0.404165419025567,1,11.0019744187176,279.450150235428,285.427033546222,,,,
1,0.414409203337467,1,11.0225051792979,279.971631554167,285.398951228419,,,,
0.462027765446901,0.415723465871507,0,11.1118277156711,282.240423978045,285.365444276801,,,,
0.552340584248304,0.406587559427594,0,11.0200236066252,279.90859960828,285.373954973176,,,,
0.304101184546948,0.404970652063039,0,11.2703550366223,286.267017930206,285.415177689405,,,,
0.303008823242784,0.400302177758363,0,11.2715729432106,286.297952757549,285.533804985412,,,,
0.296682279577851,0.401666198656024,0,11.2757792968899,286.404794141003,285.499366254559,,,,
0.239654214242101,0.402505505876091,0,11.3341660672635,287.887818108492,285.477916477595,,,,
0.364429800203442,0.40481740204996,0,11.209392827943,284.718577829751,285.419208303632,,,,
0.248792033615709,0.405850259247483,0,11.3247091047376,287.647611260336,285.393011439896,,,,
0.227051579689979,0.405559898363327,0,11.3480875139594,288.241422854569,285.400874999778,,,,
0.202829553091526,0.404046530538858,0,11.3720232503772,288.84939055958,285.43845392397,,,,
0.214135668587685,0.40313169979672,0,11.3606361757725,288.560158864623,285.460815409206,,,,
0.099821407425404,0.401549249739793,0,11.474686439842,291.457035571986,285.500632549839,,,,
0.363581489545107,0.406760468543914,0,11.2116174434453,284.775083063511,285.368261510104,,,,
0.21060397414565,0.406879740155656,0,11.3616417113662,288.585699468701,285.364172507622,,,,
0.341506639301777,0.413849263406712,0,11.230135959518,285.245453371756,285.280057535998,,,,
0.171192141485214,0.415186369770826,0,11.4020966258734,289.613254297186,285.24530192722,,,,
0.340147934263944,0.417973939618103,0,11.2315591971785,285.281603608333,285.172118331708,,,,
0.448745778375864,0.423967787082767,0,11.1251331691504,282.578382496419,285.020495589526,,,,
0.449406357768179,0.430230516484441,0,11.1224943715423,282.511357037175,284.861202698556,,,,
0.524620889499785,0.43664927355568,0,11.0502424738526,280.676158835857,284.699757957106,,,,
0.511388181886078,0.442378022443032,0,11.0655038524598,281.063797852479,284.55559553092,,,,
0.46694163133502,0.431499280225379,0,11.1067190785944,282.110664596299,284.599631831186,,,,
0.49895215883255,0.436465322953888,0,11.0736772024542,281.271400942337,284.473268699605,,,,
0.538967078185083,0.439256580379605,0,11.0364031595856,280.324640253474,284.402285003242,,,,
1,0.45055256970318,1,11.0178670437068,279.853822910152,284.345939728972,,,,
1,0.466653880804047,1,11.0232279446721,279.989989794672,284.169052510501,,,,
0.445956795755029,0.471017483363954,0,11.1259392402738,282.598856702955,284.057302256151,,,,
0.484314986684918,0.476878506168845,0,11.0881137368113,281.638088915007,283.907925028942,,,,
1,0.492860234368881,1,11.0101160890609,279.656948662147,283.72753938086,,,,
0.418597310373187,0.495618734604303,0,11.1563200257182,283.370528653243,283.657287362317,,,,
1,0.509776859484643,1,11.0272970198631,280.093344304523,283.533240298184,,,,
1,0.52522740877216,1,11.0226635775536,279.975654869862,283.374213195416,,,,
0.289803101998569,0.525281453347085,0,11.2862676080585,286.671197244685,283.374324498027,,,,
0.448188451179862,0.524598149851269,0,11.1237322245777,282.542798504273,283.390515074565,,,,
0.252699190589786,0.52034273222247,0,11.3226581406564,287.595516772671,283.50001251541,,,,
0.523285650870204,0.526087141345533,0,11.0491301661015,280.647906218977,283.352827888818,,,,
1,0.537406956257078,1,11.0037508258224,279.495270975888,283.288268725136,,,,
0.49898383848369,0.527182136634296,0,11.0744234342366,281.290355229611,283.315852309928,,,,
0.352159215328097,0.524707939118451,0,11.2227135345876,285.056923778526,283.378681721556,,,,
1,0.536087234191323,1,11.0031911519855,279.481055260432,283.312857479016,,,,
0.508933595582844,0.526065470835871,0,11.0639820558846,281.025144219469,283.345275732962,,,,
1,0.526065470835871,1,11.0240363624364,280.010523605885,283.348432347997,,,,
1,0.536227242445459,1,11.0253141083658,280.042978352491,283.323713436966,,,,
1,0.549959452016013,1,11.0247849408597,280.029537497836,283.208857657304,,,,
1,0.549959452016013,1,11.0106182701975,279.669704063017,283.208759735335,,,,
1,0.563343903783451,1,11.0375002141714,280.352505439954,283.108877502022,,,,
1,0.563343903783451,1,11.0276138163745,280.101390935913,283.125104571219,,,,
0.464765121969581,0.552420743007319,0,11.1107717272997,282.213601873412,283.181501543423,,,,
1,0.552420743007319,1,11.0214327644408,279.944392216796,283.180945638579,,,,
0.402047625952958,0.551196658527851,0,11.1713009807467,283.751044910967,283.21177463721,,,,
0.27362301350832,0.54550854483928,0,11.3015547997147,287.059491912753,283.357711214852,,,,
0.201570580288768,0.543416083527888,0,11.3731179583222,288.877196141383,283.410980157937,,,,
0.251001395952702,0.542354707460744,0,11.3232072546095,287.60946426708,283.437745698948,,,,
0.305186505928635,0.542528263100556,0,11.2677948514819,286.201989227641,283.433606823165,,,,
0.505662378272415,0.547957001141991,0,11.0674222313344,281.112524675895,283.295335528622,,,,
0.145004803195596,0.543478939978566,0,11.4293469924569,290.305413608406,283.409352585329,,,,
0.148649136397243,0.54143520738227,0,11.424880161646,290.191956105809,283.461277990339,,,,
0.246665977028012,0.541835501205495,0,11.3288591390371,287.753022131543,283.451310628645,,,,
0,0.537696122570975,0,11.4759407193631,291.488894271823,283.505178051343,,,,
0,0.533326006885512,0,11.4588736006409,291.055389456279,283.556101124643,,,,
0.266251041355728,0.536722530026947,0,11.3081066208988,287.225908170831,283.469751585843,,,,
0.145399038854242,0.532269826951623,0,11.428539748013,290.284909599531,283.582197025354,,,,
0.189561645865441,0.531840391680598,0,11.3835393902272,289.141900511771,283.593548067049,,,,
0,0.524870868429542,0,11.3334644216567,287.869996310081,283.647110167832,,,,
0.098077853292228,0.523378740099072,0,11.4736034651011,291.429528013569,283.68417697837,,,,
0.252884575214983,0.521597855220522,0,11.3217980967939,287.573671658565,283.730953877354,,,,
0.163401293945313,0.515774498395409,0,11.4100446983486,289.815135338055,283.878642710857,,,,
0.372281660404802,0.51420052497983,0,11.2016043270439,284.520749906915,283.919650728607,,,,
0.275963787731527,0.509125890249865,0,11.2969225307256,286.94183228043,284.047521615231,,,,
0.35429231183827,0.505919852085624,0,11.2181833444744,284.941856949651,284.126665678438,,,,
0.209685264262557,0.50066972214537,0,11.363483824414,288.632489140116,284.259764138516,,,,
0.426256746026874,0.499186142292193,0,11.1474954828948,283.146385265527,284.298029124704,,,,
1,0.508594977431273,1,11.0333055936962,280.245962079884,284.296423447692,,,,
0.443342637875677,0.497234623102205,0,11.130295778966,282.709512785735,284.354702832908,,,,
0.278516932949422,0.482510478876683,0,11.295044044745,286.894118736522,284.495603423558,,,,
0.206740230026842,0.477628508147537,0,11.3669333864272,288.72010801525,284.620526919727,,,,
0.381244655036927,0.475525031991455,0,11.1936363081217,284.318362226291,284.675226375059,,,,
1,0.475525031991455,1,11.0005288879693,279.413433754419,284.670256683065,,,,
1,0.487390393004247,1,11.0132864008158,279.737474580722,284.596112722401,,,,
1,0.487390393004247,1,11.0043891121268,279.511483448021,284.584238011044,,,,
1,0.487390393004247,1,11.0216756417662,279.950561300861,284.583725897391,,,,
1,0.501884207249174,1,11.0070584160656,279.579283768066,284.438992969297,,,,
0.376466894316675,0.500420502007069,0,11.1996765616059,284.471784664791,284.478360033797,,,,
