Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
147,23,0,0.97,21,2686,155,15
148,15,0,0.83,21,2698,156,15
148,16,0,0.74,21,2698,157,15
148,17,0,0.76,21,2698,158,15
148,18,0,0.91,21,2698,159,15
148,19,0,0.81,21,2698,160,15
148,20,0,1.21,21,2698,161,15
148,21,0,0.77,21,2698,162,15
149,25,0,0.82,22,2718,163,15
149,29,0,0.75,22,2721,164,15
150,12,0,0.86,22,2724,165,15
150,13,0,0.82,22,2724,166,15
151,17,0,0.73,22,2748,167,15
151,18,0,0.9,22,2748,168,15
151,19,0,0.99,22,2748,169,15
151,20,0,1.14,22,2748,170,15
151,21,0,1.1,22,2748,171,15
151,22,0,0.73,22,2748,172,15
151,23,0,1.01,22,2748,173,15
153,18,0,0.8,23,2777,174,15
153,21,1,0.69,23,2779,174,16
154,13,0,0.72,23,2782,175,16
154,14,0,0.75,23,2782,176,16
154,16,0,0.76,23,2783,177,16
154,28,0,0.84,23,2794,178,16
156,11,0,0.74,25,2800,179,16
157,24,0,0.8,26,2832,180,16
157,25,0,0.9,26,2832,181,16
159,16,0,0.76,28,2843,182,16
159,18,0,0.77,28,2844,183,16
159,19,0,0.73,28,2844,184,16
162,13,0,0.88,29,2892,185,16
162,17,0,0.72,29,2895,186,16
165,26,0,0.79,29,2966,187,16
166,26,0,0.78,29,2986,188,16
166,28,0,0.71,29,2987,189,16
166,29,0,0.94,29,2987,190,16
166,30,0,0.79,29,2987,191,16
169,27,0,0.8,29,3046,192,16
169,28,0,0.86,29,3046,193,16
169,30,0,1.07,29,3047,194,16
172,23,0,0.79,29,3102,195,16
172,26,0,0.93,29,3104,196,16
172,27,0,0.74,29,3104,197,16
173,28,0,0.73,29,3125,198,16
177,26,0,0.77,29,3206,199,16
177,30,0,0.79,29,3209,200,16
179,19,0,0.72,29,3239,201,16
180,24,0,0.72,29,3264,202,16
180,28,0,0.81,29,3267,203,16
183,18,0,0.73,29,3319,204,16
183,20,0,0.82,29,3320,205,16
183,21,0,0.74,29,3320,206,16
183,25,0,0.82,29,3323,207,16
185,14,0,0.89,30,3342,208,16
185,27,0,0.71,30,3354,209,16
185,28,0,0.73,30,3354,210,16
185,29,0,0.87,30,3354,211,16
190,20,0,0.81,31,3445,212,16
190,26,0,0.81,31,3450,213,16
190,27,0,0.81,31,3450,214,16
190,28,0,0.8,31,3450,215,16
191,16,0,0.71,32,3456,216,16
191,18,0,0.73,32,3457,217,16
192,20,1,0.44,33,3471,217,17
194,26,0,0.74,34,3504,218,17
194,27,0,0.88,34,3504,219,17
196,11,0,0.77,34,3529,220,17
196,25,1,-0.15,34,3542,220,18
199,19,0,0.73,34,3593,221,18
203,22,0,0.84,34,3679,222,18
203,23,0,0.97,34,3679,223,18
203,24,0,0.71,34,3679,224,18
203,28,0,0.72,34,3682,225,18
204,24,0,0.91,35,3696,226,18
204,26,0,0.8,35,3697,227,18
205,21,0,0.77,36,3710,228,18
205,22,0,0.79,36,3710,229,18
205,23,0,0.74,36,3710,230,18
206,23,0,0.78,36,3730,231,18
206,24,0,0.73,36,3730,232,18
206,27,0,0.74,36,3732,233,18
207,24,0,0.74,37,3748,234,18
210,17,0,0.83,37,3803,235,18
