Rewardlist
-1.8307001310102642
-1.832412298822403
-1.825580640719831
-1.8313431105963884
-1.7768451640654357
-1.5255071718193591
-1.689989093864709
-1.7530357062570752
-1.8432615526828915
-1.7319149121742696
-1.8197267985161392
-1.823035562079772
-1.795390373177454
-1.745140873195603
-1.8207443606439977
-1.6393280517481268
-1.8382530878365042
-1.7897280755311251
-2
-2
-1.692063524354249
-1.7828962707635014
-2
-2
-2
-2
-1.9410811288192868
-2
-2
-2
-2
-2
-2
-1.7727633290149267
-1.781849815620482
-1.8177419803731145
2
-1.7612203494604675
2
-1.73414070099704
-1.7136584865488111
-1.6770859426219014
-1.6308084255669264
2
-1.6361071405503902
-1.5864421007990834
-1.5287140031721445
-1.4991551286768168
-1.4616129820939152
-1.421011842530221
-1.3622985957518219
