Rewardlist
-1.8347213933944708
-1.900022540959716
-1.7497260627031341
-1.8582863605618467
-1.8180567235738039
-1.581541141435503
-1.7436083700716498
-1.8666040289670232
-1.8425603470712897
-1.8407522603154174
-1.8447298165142545
-1.8490218225836745
-1.715840569186211
-1.744713637900352
-1.6093241954863071
-1.5428497275084254
-1.8242718017995347
2
2
-1.8491250747799874
-1.9118801170498134
-1.8902886748164889
-1.8622404503524308
-1.6037720432937146
-1.8305244262784726
-1.661607353073359
2
-1.5063430361896746
2
-1.5121052127361292
-1.585275820308924
2
2
2
-1.8567798171520238
-1.7282965386867524
2
2
2
2
2
-1.6590542078554638
2
-1.5544339199423796
-1.6042319848954687
2
-1.4863813360095026
2
2
-1.7790133135229347
2
-1.4706142563045024
-1.6747825679868455
-1.591896867397427
-2
-1.7695540043562659
-1.4779510288447142
2
2
-1.605643489351868
2
2
2
2
2
2
2
2
2
-1.785676600146294
2
-1.6619253229051836
2
-1.5168090542703876
2
2
2
2
2
-1.614121902653574
2
-1.6989682216525068
-1.551586271300911
-1.708196386697887
2
2
2
2
2
-1.6838558547377591
2
2
2
2
2
2
2
2
-1.6479663299560556
2
2
2
2
2
-1.5891067114561785
2
2
2
2
2
-1.5424531452089543
-1.8108056034237148
2
2
2
2
-1.5822181473135952
2
-1.6521222308576107
-1.570876832205057
2
2
2
2
-1.598375942716002
2
-1.577504919216036
-1.4981086735337978
2
2
-1.7091761092424385
-1.533870306390524
-1.5573249814391126
2
-1.7903041758537306
2
-1.7691503821343186
-1.7470919583767657
2
2
2
2
-1.6011496721714735
-1.5475277559936043
2
-1.8707294235378509
-1.6149138939321048
2
2
-1.5213709240347146
-1.458459830150007
2
2
2
2
-1.5582190515935412
2
2
-1.5143427347630247
2
2
2
2
2
2
2
2
2
2
-1.5128549644798035
2
2
-1.8033784852117307
-1.6497720700710996
-1.5511826490789655
-1.710193378040195
2
2
-1.6568906050145618
2
2
-1.5323884027093655
2
-1.7982158753961333
-1.7631711413115276
-1.7145569566547874
2
2
2
-1.8837251204282062
-1.661633166122435
-1.6678764040380702
-1.7818914684951306
-1.4753439108878386
-1.7430850691676145
-1.5631176643162963
-1.8387165493994946
-1.7723418136566877
2
-1.7857340928465124
-1.8543533905386926
2
2
-1.4856327575862398
2
2
2
-1.552887483638525
-1.5494613880336274
-1.7543254787206646
2
2
2
2
-1.8826937717854975
2
2
-1.82629929947257
2
2
2
2
-1.7596030739367006
2
-1.7078244441270822
-1.6153445025235413
2
2
2
2
-1.823637035456299
-1.7933043561488393
-1.504703907573223
-1.6073483239114292
2
2
2
-1.8426107998490338
-1.79481793948114
-1.8133540553599605
2
2
2
-1.6698886485457418
-1.8012582952260967
-1.5516824835747478
2
-1.763770708042383
-1.744334655407071
-1.4945230063527823
-1.473858487245442
-1.4490697468876839
2
2
-1.6861755091935393
-1.4526213877767322
2
2
2
-1.6598203860849132
2
-1.806713061824441
-1.4479339727282525
2
2
2
-1.6393271717578166
2
-1.6297775169193756
-1.4856257176637637
-1.7717047006726272
2
-1.6229147658258665
-1.564897591382266
-1.8121431886941206
2
-1.8039428523302075
-1.5588092317610975
2
-1.8097742547810078
-1.6321581840366122
-1.6737735124319784
2
-1.6638190620511768
2
2
-1.7755179920136914
-1.6114091858595607
-1.4782736919581883
-1.648855706828833
-1.7559634340167047
2
-1.5183590105354785
2
-1.6207218299746522
2
2
2
2
2
-1.6499715345412493
2
2
2
2
2
2
-1.6723162484794845
2
2
-1.8203529116213328
-1.8248690218895671
-1.6419765292495487
2
2
-1.7138353646010174
2
-1.7801479143619527
2
-1.699335470941664
-1.5221171558171527
2
2
2
-1.613705373907088
2
2
2
-1.6840693990528575
2
2
-1.77510732986927
-1.8985441572397956
-1.4827839356243615
2
-1.5969796914249663
-1.6400898300260298
-1.773034072700142
-2
-1.6754877335548404
-1.8523176796227698
-1.8731499835491174
-1.5878101924002177
-1.5371978430807598
-1.544248325440286
2
2
2
-1.794451863512398
-1.6461946161329752
2
-1.8398875231713046
-1.5970970234662296
-1.7313847180128104
-1.7584626064956197
2
2
-1.5577403368651872
2
-1.754027455335855
-1.7660281765162935
2
-1.5171551837921147
-1.8349255511462683
-1.6535607216835029
-1.7387977563798422
-1.8649156208932407
-1.5626729758799076
-1.4450652043193575
-2
-1.6483629122555268
2
2
2
2
-1.5409724148482074
-1.643721256703138
2
2
2
2
2
2
-1.5889342333555216
2
2
2
2
-1.4762673140525813
-1.8751270284444086
-1.7562954836934814
-1.5009328557670116
-1.6896544042170039
-1.6787859372347587
2
2
2
2
-1.7644934734165663
-1.8334635939121249
